LoyaltyId,PurchaseId,ProductId,PurchasedOn,TotalPrice,RewardPointsAdded,ActivityTypeDisplay,Subject
LOYID_1438,PID_2750,ProdID_2750,2018-09-21,59,40,POS Purchase,Purchased a product In-Store
LOYID_1438,PID_2751,ProdID_2751,2018-12-04,42,29,POS Purchase,Purchased a product In-Store
LOYID_1438,PID_2752,ProdID_2752,2019-01-05,117,42,POS Purchase,Purchased a product In-Store
LOYID_1439,PID_2753,ProdID_2753,2018-09-09,75,47,POS Purchase,Purchased a product In-Store
LOYID_1439,PID_2754,ProdID_2754,2018-10-12,159,22,POS Purchase,Purchased a product In-Store
LOYID_1439,PID_2755,ProdID_2755,2019-01-19,118,43,POS Purchase,Purchased a product In-Store
LOYID_1439,PID_2756,ProdID_2756,2019-01-27,130,30,POS Purchase,Purchased a product In-Store
LOYID_1439,PID_2757,ProdID_2757,2019-02-02,58,48,POS Purchase,Purchased a product In-Store
LOYID_1440,PID_2758,ProdID_2758,2017-10-12,161,46,POS Purchase,Purchased a product In-Store
LOYID_1440,PID_2759,ProdID_2759,2018-07-27,165,41,POS Purchase,Purchased a product In-Store
LOYID_1440,PID_2760,ProdID_2760,2018-11-18,99,41,POS Purchase,Purchased a product In-Store
LOYID_1440,PID_2761,ProdID_2761,2019-01-09,165,22,POS Purchase,Purchased a product In-Store
LOYID_1441,PID_2762,ProdID_2762,2018-04-12,142,26,POS Purchase,Purchased a product In-Store
LOYID_1441,PID_2763,ProdID_2763,2018-12-22,138,37,POS Purchase,Purchased a product In-Store
LOYID_1441,PID_2764,ProdID_2764,2018-12-30,181,42,POS Purchase,Purchased a product In-Store
LOYID_1442,PID_2765,ProdID_2765,2018-11-01,111,21,POS Purchase,Purchased a product In-Store
LOYID_1442,PID_2766,ProdID_2766,2018-12-10,65,48,POS Purchase,Purchased a product In-Store
LOYID_1442,PID_2767,ProdID_2767,2018-12-21,182,24,POS Purchase,Purchased a product In-Store
LOYID_1443,PID_2768,ProdID_2768,2019-02-06,178,34,POS Purchase,Purchased a product In-Store
LOYID_1443,PID_2769,ProdID_2769,2019-02-06,175,45,POS Purchase,Purchased a product In-Store
LOYID_1443,PID_2770,ProdID_2770,2019-02-06,161,35,POS Purchase,Purchased a product In-Store
LOYID_1443,PID_2771,ProdID_2771,2019-02-06,193,28,POS Purchase,Purchased a product In-Store
LOYID_1443,PID_2772,ProdID_2772,2019-02-06,168,33,POS Purchase,Purchased a product In-Store
LOYID_1444,PID_2773,ProdID_2773,2018-10-11,175,37,POS Purchase,Purchased a product In-Store
LOYID_1444,PID_2774,ProdID_2774,2018-11-30,165,49,POS Purchase,Purchased a product In-Store
LOYID_1444,PID_2775,ProdID_2775,2019-01-26,40,41,POS Purchase,Purchased a product In-Store
LOYID_1445,PID_2776,ProdID_2776,2017-07-18,129,20,POS Purchase,Purchased a product In-Store
LOYID_1445,PID_2777,ProdID_2777,2018-10-23,135,20,POS Purchase,Purchased a product In-Store
LOYID_1445,PID_2778,ProdID_2778,2018-11-28,61,25,POS Purchase,Purchased a product In-Store
LOYID_1445,PID_2779,ProdID_2779,2018-12-05,72,45,POS Purchase,Purchased a product In-Store
LOYID_1445,PID_2780,ProdID_2780,2019-01-25,183,32,POS Purchase,Purchased a product In-Store
LOYID_1446,PID_2781,ProdID_2781,2017-03-01,145,20,POS Purchase,Purchased a product In-Store
LOYID_1446,PID_2782,ProdID_2782,2017-04-27,185,34,POS Purchase,Purchased a product In-Store
LOYID_1446,PID_2783,ProdID_2783,2018-02-20,39,34,POS Purchase,Purchased a product In-Store
LOYID_1446,PID_2784,ProdID_2784,2018-09-01,71,45,POS Purchase,Purchased a product In-Store
LOYID_1447,PID_2785,ProdID_2785,2018-11-12,139,48,POS Purchase,Purchased a product In-Store
LOYID_1447,PID_2786,ProdID_2786,2018-11-25,56,27,POS Purchase,Purchased a product In-Store
LOYID_1447,PID_2787,ProdID_2787,2019-02-04,112,36,POS Purchase,Purchased a product In-Store
LOYID_1447,PID_2788,ProdID_2788,2019-02-06,137,42,POS Purchase,Purchased a product In-Store
LOYID_1447,PID_2789,ProdID_2789,2019-02-06,65,45,POS Purchase,Purchased a product In-Store
LOYID_1448,PID_2790,ProdID_2790,2018-03-04,85,31,POS Purchase,Purchased a product In-Store
LOYID_1448,PID_2791,ProdID_2791,2018-08-24,68,30,POS Purchase,Purchased a product In-Store
LOYID_1448,PID_2792,ProdID_2792,2019-01-26,189,20,POS Purchase,Purchased a product In-Store
LOYID_1448,PID_2793,ProdID_2793,2019-01-28,161,28,POS Purchase,Purchased a product In-Store
LOYID_1448,PID_2794,ProdID_2794,2019-02-06,51,37,POS Purchase,Purchased a product In-Store
LOYID_1449,PID_2795,ProdID_2795,2017-05-17,144,25,POS Purchase,Purchased a product In-Store
LOYID_1449,PID_2796,ProdID_2796,2018-12-11,54,33,POS Purchase,Purchased a product In-Store
LOYID_1449,PID_2797,ProdID_2797,2019-01-26,67,31,POS Purchase,Purchased a product In-Store
LOYID_1450,PID_2798,ProdID_2798,2018-02-21,54,21,POS Purchase,Purchased a product In-Store
LOYID_1450,PID_2799,ProdID_2799,2018-03-29,33,37,POS Purchase,Purchased a product In-Store
LOYID_1450,PID_2800,ProdID_2800,2018-04-11,37,37,POS Purchase,Purchased a product In-Store
LOYID_1451,PID_2801,ProdID_2801,2018-07-16,150,31,POS Purchase,Purchased a product In-Store
LOYID_1451,PID_2802,ProdID_2802,2018-07-26,122,48,POS Purchase,Purchased a product In-Store
LOYID_1451,PID_2803,ProdID_2803,2018-10-19,184,22,POS Purchase,Purchased a product In-Store
LOYID_1451,PID_2804,ProdID_2804,2018-12-14,127,32,POS Purchase,Purchased a product In-Store
LOYID_1452,PID_2805,ProdID_2805,2018-02-07,170,21,POS Purchase,Purchased a product In-Store
LOYID_1452,PID_2806,ProdID_2806,2019-01-03,56,30,POS Purchase,Purchased a product In-Store
LOYID_1452,PID_2807,ProdID_2807,2019-01-17,113,25,POS Purchase,Purchased a product In-Store
LOYID_1452,PID_2808,ProdID_2808,2019-01-30,77,23,POS Purchase,Purchased a product In-Store
LOYID_1453,PID_2809,ProdID_2809,2017-06-16,178,45,POS Purchase,Purchased a product In-Store
LOYID_1453,PID_2810,ProdID_2810,2017-10-17,100,48,POS Purchase,Purchased a product In-Store
LOYID_1453,PID_2811,ProdID_2811,2018-11-29,35,31,POS Purchase,Purchased a product In-Store
LOYID_1453,PID_2812,ProdID_2812,2018-12-25,88,33,POS Purchase,Purchased a product In-Store
LOYID_1454,PID_2813,ProdID_2813,2017-02-26,178,21,POS Purchase,Purchased a product In-Store
LOYID_1454,PID_2814,ProdID_2814,2017-08-03,132,31,POS Purchase,Purchased a product In-Store
LOYID_1454,PID_2815,ProdID_2815,2018-12-05,58,44,POS Purchase,Purchased a product In-Store
LOYID_1454,PID_2816,ProdID_2816,2019-02-01,177,41,POS Purchase,Purchased a product In-Store
LOYID_1455,PID_2817,ProdID_2817,2017-03-22,118,48,POS Purchase,Purchased a product In-Store
LOYID_1455,PID_2818,ProdID_2818,2018-09-13,106,47,POS Purchase,Purchased a product In-Store
LOYID_1455,PID_2819,ProdID_2819,2018-10-17,129,32,POS Purchase,Purchased a product In-Store
LOYID_1456,PID_2820,ProdID_2820,2017-12-05,40,28,POS Purchase,Purchased a product In-Store
LOYID_1456,PID_2821,ProdID_2821,2018-03-24,114,34,POS Purchase,Purchased a product In-Store
LOYID_1456,PID_2822,ProdID_2822,2018-12-02,89,40,POS Purchase,Purchased a product In-Store
LOYID_1457,PID_2823,ProdID_2823,2017-12-04,89,44,POS Purchase,Purchased a product In-Store
LOYID_1457,PID_2824,ProdID_2824,2018-10-10,108,33,POS Purchase,Purchased a product In-Store
LOYID_1457,PID_2825,ProdID_2825,2019-01-13,111,44,POS Purchase,Purchased a product In-Store
LOYID_1458,PID_2826,ProdID_2826,2017-06-25,73,42,POS Purchase,Purchased a product In-Store
LOYID_1458,PID_2827,ProdID_2827,2018-08-16,102,32,POS Purchase,Purchased a product In-Store
LOYID_1458,PID_2828,ProdID_2828,2018-11-25,131,43,POS Purchase,Purchased a product In-Store
LOYID_1458,PID_2829,ProdID_2829,2018-12-03,49,40,POS Purchase,Purchased a product In-Store
LOYID_1459,PID_2830,ProdID_2830,2017-07-31,72,25,POS Purchase,Purchased a product In-Store
LOYID_1459,PID_2831,ProdID_2831,2018-07-01,125,49,POS Purchase,Purchased a product In-Store
LOYID_1459,PID_2832,ProdID_2832,2018-11-24,40,34,POS Purchase,Purchased a product In-Store
LOYID_1459,PID_2833,ProdID_2833,2018-12-12,54,49,POS Purchase,Purchased a product In-Store
LOYID_1460,PID_2834,ProdID_2834,2018-04-08,73,26,POS Purchase,Purchased a product In-Store
LOYID_1460,PID_2835,ProdID_2835,2019-01-10,91,25,POS Purchase,Purchased a product In-Store
LOYID_1460,PID_2836,ProdID_2836,2019-01-21,38,48,POS Purchase,Purchased a product In-Store
LOYID_1460,PID_2837,ProdID_2837,2019-02-05,132,47,POS Purchase,Purchased a product In-Store
LOYID_1460,PID_2838,ProdID_2838,2019-02-05,130,37,POS Purchase,Purchased a product In-Store
LOYID_1461,PID_2839,ProdID_2839,2018-12-02,76,40,POS Purchase,Purchased a product In-Store
LOYID_1461,PID_2840,ProdID_2840,2018-12-26,121,31,POS Purchase,Purchased a product In-Store
LOYID_1461,PID_2841,ProdID_2841,2019-01-27,86,33,POS Purchase,Purchased a product In-Store
LOYID_1461,PID_2842,ProdID_2842,2019-01-28,74,27,POS Purchase,Purchased a product In-Store
LOYID_1462,PID_2843,ProdID_2843,2017-04-10,76,36,POS Purchase,Purchased a product In-Store
LOYID_1462,PID_2844,ProdID_2844,2017-07-16,70,35,POS Purchase,Purchased a product In-Store
LOYID_1462,PID_2845,ProdID_2845,2018-05-06,183,36,POS Purchase,Purchased a product In-Store
LOYID_1462,PID_2846,ProdID_2846,2019-01-14,75,22,POS Purchase,Purchased a product In-Store
LOYID_1462,PID_2847,ProdID_2847,2019-01-26,96,24,POS Purchase,Purchased a product In-Store
LOYID_1463,PID_2848,ProdID_2848,2018-12-17,82,43,POS Purchase,Purchased a product In-Store
LOYID_1463,PID_2849,ProdID_2849,2019-01-30,121,36,POS Purchase,Purchased a product In-Store
LOYID_1463,PID_2850,ProdID_2850,2019-01-31,120,48,POS Purchase,Purchased a product In-Store
LOYID_1464,PID_2851,ProdID_2851,2018-12-18,147,49,POS Purchase,Purchased a product In-Store
LOYID_1464,PID_2852,ProdID_2852,2018-12-31,135,29,POS Purchase,Purchased a product In-Store
LOYID_1464,PID_2853,ProdID_2853,2019-01-22,109,34,POS Purchase,Purchased a product In-Store
LOYID_1464,PID_2854,ProdID_2854,2019-02-02,167,20,POS Purchase,Purchased a product In-Store
LOYID_1465,PID_2855,ProdID_2855,2017-01-11,134,22,POS Purchase,Purchased a product In-Store
LOYID_1465,PID_2856,ProdID_2856,2018-01-25,144,23,POS Purchase,Purchased a product In-Store
LOYID_1465,PID_2857,ProdID_2857,2018-11-21,54,23,POS Purchase,Purchased a product In-Store
LOYID_1466,PID_2858,ProdID_2858,2018-06-02,187,32,POS Purchase,Purchased a product In-Store
LOYID_1466,PID_2859,ProdID_2859,2018-07-11,65,31,POS Purchase,Purchased a product In-Store
LOYID_1466,PID_2860,ProdID_2860,2018-07-19,39,34,POS Purchase,Purchased a product In-Store
LOYID_1466,PID_2861,ProdID_2861,2019-01-16,76,48,POS Purchase,Purchased a product In-Store
LOYID_1467,PID_2862,ProdID_2862,2017-03-27,47,29,POS Purchase,Purchased a product In-Store
LOYID_1467,PID_2863,ProdID_2863,2017-05-28,157,26,POS Purchase,Purchased a product In-Store
LOYID_1467,PID_2864,ProdID_2864,2018-06-04,114,29,POS Purchase,Purchased a product In-Store
LOYID_1468,PID_2865,ProdID_2865,2018-09-26,77,47,POS Purchase,Purchased a product In-Store
LOYID_1468,PID_2866,ProdID_2866,2018-10-25,99,37,POS Purchase,Purchased a product In-Store
LOYID_1468,PID_2867,ProdID_2867,2018-11-30,98,43,POS Purchase,Purchased a product In-Store
LOYID_1468,PID_2868,ProdID_2868,2019-01-20,174,25,POS Purchase,Purchased a product In-Store
LOYID_1468,PID_2869,ProdID_2869,2019-02-03,166,29,POS Purchase,Purchased a product In-Store
LOYID_1469,PID_2870,ProdID_2870,2018-05-12,82,22,POS Purchase,Purchased a product In-Store
LOYID_1469,PID_2871,ProdID_2871,2018-11-26,63,33,POS Purchase,Purchased a product In-Store
LOYID_1469,PID_2872,ProdID_2872,2018-12-15,98,43,POS Purchase,Purchased a product In-Store
LOYID_1469,PID_2873,ProdID_2873,2018-12-29,147,49,POS Purchase,Purchased a product In-Store
LOYID_1470,PID_2874,ProdID_2874,2018-10-01,183,43,POS Purchase,Purchased a product In-Store
LOYID_1470,PID_2875,ProdID_2875,2018-12-19,138,44,POS Purchase,Purchased a product In-Store
LOYID_1470,PID_2876,ProdID_2876,2018-12-23,51,24,POS Purchase,Purchased a product In-Store
LOYID_1470,PID_2877,ProdID_2877,2019-01-30,133,29,POS Purchase,Purchased a product In-Store
LOYID_1471,PID_2878,ProdID_2878,2017-06-12,124,34,POS Purchase,Purchased a product In-Store
LOYID_1471,PID_2879,ProdID_2879,2018-08-24,130,23,POS Purchase,Purchased a product In-Store
LOYID_1471,PID_2880,ProdID_2880,2018-09-01,169,38,POS Purchase,Purchased a product In-Store
LOYID_1471,PID_2881,ProdID_2881,2018-11-05,143,24,POS Purchase,Purchased a product In-Store
LOYID_1472,PID_2882,ProdID_2882,2018-03-28,159,23,POS Purchase,Purchased a product In-Store
LOYID_1472,PID_2883,ProdID_2883,2018-08-18,82,41,POS Purchase,Purchased a product In-Store
LOYID_1472,PID_2884,ProdID_2884,2018-11-29,115,49,POS Purchase,Purchased a product In-Store
LOYID_1472,PID_2885,ProdID_2885,2018-12-20,82,31,POS Purchase,Purchased a product In-Store
LOYID_1472,PID_2886,ProdID_2886,2019-01-14,109,38,POS Purchase,Purchased a product In-Store
LOYID_1473,PID_2887,ProdID_2887,2017-06-20,84,48,POS Purchase,Purchased a product In-Store
LOYID_1473,PID_2888,ProdID_2888,2018-02-25,185,39,POS Purchase,Purchased a product In-Store
LOYID_1473,PID_2889,ProdID_2889,2018-02-28,179,31,POS Purchase,Purchased a product In-Store
LOYID_1474,PID_2890,ProdID_2890,2017-08-24,73,37,POS Purchase,Purchased a product In-Store
LOYID_1474,PID_2891,ProdID_2891,2017-09-13,152,36,POS Purchase,Purchased a product In-Store
LOYID_1474,PID_2892,ProdID_2892,2018-11-19,54,45,POS Purchase,Purchased a product In-Store
LOYID_1474,PID_2893,ProdID_2893,2018-11-23,82,27,POS Purchase,Purchased a product In-Store
LOYID_1474,PID_2894,ProdID_2894,2018-11-29,165,43,POS Purchase,Purchased a product In-Store
LOYID_1475,PID_2895,ProdID_2895,2018-04-13,132,39,POS Purchase,Purchased a product In-Store
LOYID_1475,PID_2896,ProdID_2896,2018-11-30,47,47,POS Purchase,Purchased a product In-Store
LOYID_1475,PID_2897,ProdID_2897,2019-01-15,159,22,POS Purchase,Purchased a product In-Store
LOYID_1476,PID_2898,ProdID_2898,2017-10-10,42,41,POS Purchase,Purchased a product In-Store
LOYID_1476,PID_2899,ProdID_2899,2018-03-11,84,22,POS Purchase,Purchased a product In-Store
LOYID_1476,PID_2900,ProdID_2900,2018-10-02,192,22,POS Purchase,Purchased a product In-Store
LOYID_1476,PID_2901,ProdID_2901,2018-12-09,89,33,POS Purchase,Purchased a product In-Store
LOYID_1476,PID_2902,ProdID_2902,2018-12-10,148,43,POS Purchase,Purchased a product In-Store
LOYID_1477,PID_2903,ProdID_2903,2018-02-05,184,27,POS Purchase,Purchased a product In-Store
LOYID_1477,PID_2904,ProdID_2904,2018-06-17,161,48,POS Purchase,Purchased a product In-Store
LOYID_1477,PID_2905,ProdID_2905,2018-07-27,182,25,POS Purchase,Purchased a product In-Store
LOYID_1477,PID_2906,ProdID_2906,2019-01-05,80,44,POS Purchase,Purchased a product In-Store
LOYID_1477,PID_2907,ProdID_2907,2019-01-07,51,30,POS Purchase,Purchased a product In-Store
LOYID_1478,PID_2908,ProdID_2908,2018-01-09,49,36,POS Purchase,Purchased a product In-Store
LOYID_1478,PID_2909,ProdID_2909,2018-06-10,98,48,POS Purchase,Purchased a product In-Store
LOYID_1478,PID_2910,ProdID_2910,2018-06-10,54,23,POS Purchase,Purchased a product In-Store
LOYID_1478,PID_2911,ProdID_2911,2019-01-26,145,43,POS Purchase,Purchased a product In-Store
LOYID_1479,PID_2912,ProdID_2912,2017-05-17,96,32,POS Purchase,Purchased a product In-Store
LOYID_1479,PID_2913,ProdID_2913,2018-06-05,75,31,POS Purchase,Purchased a product In-Store
LOYID_1479,PID_2914,ProdID_2914,2018-06-12,101,44,POS Purchase,Purchased a product In-Store
LOYID_1479,PID_2915,ProdID_2915,2019-01-06,174,22,POS Purchase,Purchased a product In-Store
LOYID_1480,PID_2916,ProdID_2916,2019-01-08,103,21,POS Purchase,Purchased a product In-Store
LOYID_1480,PID_2917,ProdID_2917,2019-01-18,75,28,POS Purchase,Purchased a product In-Store
LOYID_1480,PID_2918,ProdID_2918,2019-01-30,65,41,POS Purchase,Purchased a product In-Store
LOYID_1480,PID_2919,ProdID_2919,2019-02-06,193,32,POS Purchase,Purchased a product In-Store
LOYID_1481,PID_2920,ProdID_2920,2018-08-18,65,45,POS Purchase,Purchased a product In-Store
LOYID_1481,PID_2921,ProdID_2921,2018-09-11,178,48,POS Purchase,Purchased a product In-Store
LOYID_1481,PID_2922,ProdID_2922,2018-12-06,86,41,POS Purchase,Purchased a product In-Store
LOYID_1481,PID_2923,ProdID_2923,2019-01-10,127,25,POS Purchase,Purchased a product In-Store
LOYID_1482,PID_2924,ProdID_2924,2017-06-19,41,20,POS Purchase,Purchased a product In-Store
LOYID_1482,PID_2925,ProdID_2925,2017-10-18,126,28,POS Purchase,Purchased a product In-Store
LOYID_1482,PID_2926,ProdID_2926,2018-07-07,56,43,POS Purchase,Purchased a product In-Store
LOYID_1483,PID_2927,ProdID_2927,2017-08-13,132,28,POS Purchase,Purchased a product In-Store
LOYID_1483,PID_2928,ProdID_2928,2018-05-10,147,36,POS Purchase,Purchased a product In-Store
LOYID_1483,PID_2929,ProdID_2929,2018-06-17,159,33,POS Purchase,Purchased a product In-Store
LOYID_1483,PID_2930,ProdID_2930,2018-07-27,95,41,POS Purchase,Purchased a product In-Store
LOYID_1484,PID_2931,ProdID_2931,2017-04-19,168,48,POS Purchase,Purchased a product In-Store
LOYID_1484,PID_2932,ProdID_2932,2017-07-06,121,33,POS Purchase,Purchased a product In-Store
LOYID_1484,PID_2933,ProdID_2933,2018-02-26,39,24,POS Purchase,Purchased a product In-Store
LOYID_1484,PID_2934,ProdID_2934,2018-08-14,41,30,POS Purchase,Purchased a product In-Store
LOYID_1485,PID_2935,ProdID_2935,2018-02-08,49,33,POS Purchase,Purchased a product In-Store
LOYID_1485,PID_2936,ProdID_2936,2018-05-07,159,33,POS Purchase,Purchased a product In-Store
LOYID_1485,PID_2937,ProdID_2937,2018-08-11,61,27,POS Purchase,Purchased a product In-Store
LOYID_1486,PID_2938,ProdID_2938,2017-08-27,149,48,POS Purchase,Purchased a product In-Store
LOYID_1486,PID_2939,ProdID_2939,2018-06-21,158,39,POS Purchase,Purchased a product In-Store
LOYID_1486,PID_2940,ProdID_2940,2018-09-02,99,28,POS Purchase,Purchased a product In-Store
LOYID_1486,PID_2941,ProdID_2941,2019-01-16,61,27,POS Purchase,Purchased a product In-Store
LOYID_1486,PID_2942,ProdID_2942,2019-01-25,91,43,POS Purchase,Purchased a product In-Store
LOYID_1487,PID_2943,ProdID_2943,2018-11-14,155,36,POS Purchase,Purchased a product In-Store
LOYID_1487,PID_2944,ProdID_2944,2018-11-20,182,36,POS Purchase,Purchased a product In-Store
LOYID_1487,PID_2945,ProdID_2945,2019-01-01,122,26,POS Purchase,Purchased a product In-Store
LOYID_1488,PID_2946,ProdID_2946,2018-12-30,141,45,POS Purchase,Purchased a product In-Store
LOYID_1488,PID_2947,ProdID_2947,2019-02-01,52,38,POS Purchase,Purchased a product In-Store
LOYID_1488,PID_2948,ProdID_2948,2019-02-05,104,38,POS Purchase,Purchased a product In-Store
LOYID_1488,PID_2949,ProdID_2949,2019-02-05,45,29,POS Purchase,Purchased a product In-Store
LOYID_1489,PID_2950,ProdID_2950,2018-11-17,184,48,POS Purchase,Purchased a product In-Store
LOYID_1489,PID_2951,ProdID_2951,2019-01-31,97,27,POS Purchase,Purchased a product In-Store
LOYID_1489,PID_2952,ProdID_2952,2019-02-02,91,48,POS Purchase,Purchased a product In-Store
LOYID_1490,PID_2953,ProdID_2953,2018-09-01,131,22,POS Purchase,Purchased a product In-Store
LOYID_1490,PID_2954,ProdID_2954,2019-01-20,176,25,POS Purchase,Purchased a product In-Store
LOYID_1490,PID_2955,ProdID_2955,2019-01-20,123,20,POS Purchase,Purchased a product In-Store
LOYID_1491,PID_2956,ProdID_2956,2018-10-03,111,34,POS Purchase,Purchased a product In-Store
LOYID_1491,PID_2957,ProdID_2957,2019-01-25,61,20,POS Purchase,Purchased a product In-Store
LOYID_1491,PID_2958,ProdID_2958,2019-01-27,107,32,POS Purchase,Purchased a product In-Store
LOYID_1492,PID_2959,ProdID_2959,2019-01-25,120,40,POS Purchase,Purchased a product In-Store
LOYID_1492,PID_2960,ProdID_2960,2019-01-25,108,49,POS Purchase,Purchased a product In-Store
LOYID_1492,PID_2961,ProdID_2961,2019-01-30,72,34,POS Purchase,Purchased a product In-Store
LOYID_1493,PID_2962,ProdID_2962,2017-03-11,54,28,POS Purchase,Purchased a product In-Store
LOYID_1493,PID_2963,ProdID_2963,2017-08-20,81,45,POS Purchase,Purchased a product In-Store
LOYID_1493,PID_2964,ProdID_2964,2018-01-22,52,30,POS Purchase,Purchased a product In-Store
LOYID_1494,PID_2965,ProdID_2965,2018-03-10,134,26,POS Purchase,Purchased a product In-Store
LOYID_1494,PID_2966,ProdID_2966,2018-11-07,101,46,POS Purchase,Purchased a product In-Store
LOYID_1494,PID_2967,ProdID_2967,2018-11-26,173,27,POS Purchase,Purchased a product In-Store
LOYID_1494,PID_2968,ProdID_2968,2018-12-17,164,45,POS Purchase,Purchased a product In-Store
