ReviewId,UserId,ReviewText,ActivityTypeDisplay,ReviewRating,ReviewDate
REVWID_7500,CNTID_2631,Satisfied with my product,WebsiteReview,4,11/26/2018
REVWID_7501,CNTID_2631,Affordable prices and good quality products,WebsiteReview,5,12/31/2018
REVWID_7502,CNTID_2632,The shipment was delayed,WebsiteReview,2,9/28/2018
REVWID_7503,CNTID_2632,Satisfied with my product,WebsiteReview,4,1/5/2019
REVWID_7504,CNTID_2632,Product is available only in limited colors,WebsiteReview,3,1/6/2019
REVWID_7505,CNTID_2633,Affordable prices and good quality products,WebsiteReview,5,8/28/2018
REVWID_7506,CNTID_2633,The shipment was delayed,WebsiteReview,2,12/27/2018
REVWID_7507,CNTID_2633,Satisfied with my product,WebsiteReview,4,1/17/2019
REVWID_7508,CNTID_2633,Affordable prices and good quality products,WebsiteReview,5,2/3/2019
REVWID_7509,CNTID_2634,Satisfied with my product,WebsiteReview,4,1/17/2019
REVWID_7510,CNTID_2634,The shipment was delayed,WebsiteReview,2,2/4/2019
REVWID_7511,CNTID_2634,Affordable prices and good quality products,WebsiteReview,5,2/6/2019
REVWID_7512,CNTID_2635,Product is available only in limited colors,WebsiteReview,3,2/24/2018
REVWID_7513,CNTID_2635,Affordable prices and good quality products,WebsiteReview,5,2/28/2018
REVWID_7514,CNTID_2635,Affordable prices and good quality products,WebsiteReview,5,3/1/2018
REVWID_7515,CNTID_2635,The shipment was delayed,WebsiteReview,2,8/26/2018
REVWID_7516,CNTID_2635,Product is available only in limited colors,WebsiteReview,3,1/5/2019
REVWID_7517,CNTID_2636,Satisfied with my product,WebsiteReview,4,1/11/2019
REVWID_7518,CNTID_2636,Satisfied with my product,WebsiteReview,4,1/28/2019
REVWID_7519,CNTID_2636,Satisfied with my product,WebsiteReview,4,2/5/2019
REVWID_7520,CNTID_2637,The shipment was delayed,WebsiteReview,2,10/1/2018
REVWID_7521,CNTID_2637,Satisfied with my product,WebsiteReview,4,10/21/2018
REVWID_7522,CNTID_2637,Satisfied with my product,WebsiteReview,4,11/26/2018
REVWID_7523,CNTID_2637,Affordable prices and good quality products,WebsiteReview,5,1/31/2019
REVWID_7524,CNTID_2638,Affordable prices and good quality products,WebsiteReview,5,2/5/2018
REVWID_7525,CNTID_2638,Product is available only in limited colors,WebsiteReview,3,10/7/2018
REVWID_7526,CNTID_2638,Satisfied with my product,WebsiteReview,4,11/15/2018
REVWID_7527,CNTID_2639,Satisfied with my product,WebsiteReview,4,8/15/2018
REVWID_7528,CNTID_2639,Satisfied with my product,WebsiteReview,4,2/6/2019
REVWID_7529,CNTID_2639,Product is available only in limited colors,WebsiteReview,3,2/6/2019
REVWID_7530,CNTID_2639,Affordable prices and good quality products,WebsiteReview,5,2/6/2019
REVWID_7531,CNTID_2639,Product is available only in limited colors,WebsiteReview,3,2/6/2019
REVWID_7532,CNTID_2640,The shipment was delayed,WebsiteReview,2,11/30/2018
REVWID_7533,CNTID_2640,The shipment was delayed,WebsiteReview,2,11/30/2018
REVWID_7534,CNTID_2640,Satisfied with my product,WebsiteReview,4,12/6/2018
REVWID_7535,CNTID_2640,Affordable prices and good quality products,WebsiteReview,5,1/18/2019
REVWID_7536,CNTID_2641,Satisfied with my product,WebsiteReview,4,11/5/2018
REVWID_7537,CNTID_2641,The shipment was delayed,WebsiteReview,2,11/5/2018
REVWID_7538,CNTID_2641,Satisfied with my product,WebsiteReview,4,1/3/2019
REVWID_7539,CNTID_2642,Affordable prices and good quality products,WebsiteReview,5,3/19/2018
REVWID_7540,CNTID_2642,Satisfied with my product,WebsiteReview,4,8/1/2018
REVWID_7541,CNTID_2642,Satisfied with my product,WebsiteReview,4,11/5/2018
REVWID_7542,CNTID_2642,Satisfied with my product,WebsiteReview,4,11/24/2018
REVWID_7543,CNTID_2643,The shipment was delayed,WebsiteReview,2,1/7/2019
REVWID_7544,CNTID_2643,Satisfied with my product,WebsiteReview,4,1/29/2019
REVWID_7545,CNTID_2643,The shipment was delayed,WebsiteReview,2,2/2/2019
REVWID_7546,CNTID_2643,The shipment was delayed,WebsiteReview,2,2/3/2019
REVWID_7547,CNTID_2643,Satisfied with my product,WebsiteReview,4,2/6/2019
REVWID_7548,CNTID_2644,Product is available only in limited colors,WebsiteReview,3,9/12/2018
REVWID_7549,CNTID_2644,Affordable prices and good quality products,WebsiteReview,5,10/9/2018
REVWID_7550,CNTID_2644,Satisfied with my product,WebsiteReview,4,10/15/2018
REVWID_7551,CNTID_2645,The shipment was delayed,WebsiteReview,2,10/23/2018
REVWID_7552,CNTID_2645,Product is available only in limited colors,WebsiteReview,3,10/31/2018
REVWID_7553,CNTID_2645,Affordable prices and good quality products,WebsiteReview,5,11/27/2018
REVWID_7554,CNTID_2645,Satisfied with my product,WebsiteReview,4,1/20/2019
REVWID_7555,CNTID_2646,Product is available only in limited colors,WebsiteReview,3,6/1/2018
REVWID_7556,CNTID_2646,Product is available only in limited colors,WebsiteReview,3,9/23/2018
REVWID_7557,CNTID_2646,Affordable prices and good quality products,WebsiteReview,5,11/29/2018
REVWID_7558,CNTID_2647,Product is available only in limited colors,WebsiteReview,3,12/13/2018
REVWID_7559,CNTID_2647,Satisfied with my product,WebsiteReview,4,1/4/2019
REVWID_7560,CNTID_2647,Product is available only in limited colors,WebsiteReview,3,2/5/2019
REVWID_7561,CNTID_2647,Product is available only in limited colors,WebsiteReview,3,2/5/2019
REVWID_7562,CNTID_2647,Satisfied with my product,WebsiteReview,4,2/6/2019
REVWID_7563,CNTID_2648,Product is available only in limited colors,WebsiteReview,3,7/28/2018
REVWID_7564,CNTID_2648,The shipment was delayed,WebsiteReview,2,10/7/2018
REVWID_7565,CNTID_2648,The shipment was delayed,WebsiteReview,2,10/15/2018
REVWID_7566,CNTID_2648,Satisfied with my product,WebsiteReview,4,10/23/2018
REVWID_7567,CNTID_2649,Satisfied with my product,WebsiteReview,4,12/1/2018
REVWID_7568,CNTID_2649,Satisfied with my product,WebsiteReview,4,1/2/2019
REVWID_7569,CNTID_2649,Satisfied with my product,WebsiteReview,4,1/6/2019
REVWID_7570,CNTID_2649,Satisfied with my product,WebsiteReview,4,1/14/2019
REVWID_7571,CNTID_2650,Product is available only in limited colors,WebsiteReview,3,10/24/2018
REVWID_7572,CNTID_2650,Satisfied with my product,WebsiteReview,4,12/24/2018
REVWID_7573,CNTID_2650,Product is available only in limited colors,WebsiteReview,3,1/7/2019
REVWID_7574,CNTID_2650,Satisfied with my product,WebsiteReview,4,1/20/2019
REVWID_7575,CNTID_2650,Product is available only in limited colors,WebsiteReview,3,2/3/2019
REVWID_7576,CNTID_2651,Satisfied with my product,WebsiteReview,4,8/30/2018
REVWID_7577,CNTID_2651,Affordable prices and good quality products,WebsiteReview,5,9/6/2018
REVWID_7578,CNTID_2651,Affordable prices and good quality products,WebsiteReview,5,11/9/2018
REVWID_7579,CNTID_2651,The shipment was delayed,WebsiteReview,2,1/1/2019
REVWID_7580,CNTID_2651,The shipment was delayed,WebsiteReview,2,1/2/2019
REVWID_7581,CNTID_2652,Affordable prices and good quality products,WebsiteReview,5,8/28/2018
REVWID_7582,CNTID_2652,Product is available only in limited colors,WebsiteReview,3,11/16/2018
REVWID_7583,CNTID_2652,Product is available only in limited colors,WebsiteReview,3,1/1/2019
REVWID_7584,CNTID_2653,Product is available only in limited colors,WebsiteReview,3,3/28/2018
REVWID_7585,CNTID_2653,Affordable prices and good quality products,WebsiteReview,5,6/25/2018
REVWID_7586,CNTID_2653,Affordable prices and good quality products,WebsiteReview,5,11/18/2018
REVWID_7587,CNTID_2653,Product is available only in limited colors,WebsiteReview,3,12/23/2018
REVWID_7588,CNTID_2654,Product is available only in limited colors,WebsiteReview,3,5/5/2018
REVWID_7589,CNTID_2654,Product is available only in limited colors,WebsiteReview,3,7/7/2018
REVWID_7590,CNTID_2654,Satisfied with my product,WebsiteReview,4,10/7/2018
REVWID_7591,CNTID_2654,Affordable prices and good quality products,WebsiteReview,5,12/9/2018
REVWID_7592,CNTID_2655,Affordable prices and good quality products,WebsiteReview,5,3/28/2018
REVWID_7593,CNTID_2655,Affordable prices and good quality products,WebsiteReview,5,6/16/2018
REVWID_7594,CNTID_2655,Affordable prices and good quality products,WebsiteReview,5,12/19/2018
REVWID_7595,CNTID_2655,Satisfied with my product,WebsiteReview,4,12/22/2018
REVWID_7596,CNTID_2655,The shipment was delayed,WebsiteReview,2,1/8/2019
REVWID_7597,CNTID_2656,Product is available only in limited colors,WebsiteReview,3,6/4/2018
REVWID_7598,CNTID_2656,The shipment was delayed,WebsiteReview,2,11/10/2018
REVWID_7599,CNTID_2656,Satisfied with my product,WebsiteReview,4,1/12/2019
REVWID_7600,CNTID_2657,Product is available only in limited colors,WebsiteReview,3,6/29/2018
REVWID_7601,CNTID_2657,Affordable prices and good quality products,WebsiteReview,5,10/26/2018
REVWID_7602,CNTID_2657,The shipment was delayed,WebsiteReview,2,11/6/2018
REVWID_7603,CNTID_2658,Satisfied with my product,WebsiteReview,4,11/24/2018
REVWID_7604,CNTID_2658,Product is available only in limited colors,WebsiteReview,3,11/27/2018
REVWID_7605,CNTID_2658,The shipment was delayed,WebsiteReview,2,1/31/2019
REVWID_7606,CNTID_2658,The shipment was delayed,WebsiteReview,2,2/1/2019
REVWID_7607,CNTID_2658,Satisfied with my product,WebsiteReview,4,2/6/2019
REVWID_7608,CNTID_2659,Satisfied with my product,WebsiteReview,4,1/25/2018
REVWID_7609,CNTID_2659,Product is available only in limited colors,WebsiteReview,3,3/27/2018
REVWID_7610,CNTID_2659,The shipment was delayed,WebsiteReview,2,5/23/2018
REVWID_7611,CNTID_2659,Affordable prices and good quality products,WebsiteReview,5,9/7/2018
REVWID_7612,CNTID_2660,Affordable prices and good quality products,WebsiteReview,5,7/26/2018
REVWID_7613,CNTID_2660,Satisfied with my product,WebsiteReview,4,9/13/2018
REVWID_7614,CNTID_2660,Satisfied with my product,WebsiteReview,4,10/5/2018
REVWID_7615,CNTID_2660,Affordable prices and good quality products,WebsiteReview,5,1/26/2019
REVWID_7616,CNTID_2661,The shipment was delayed,WebsiteReview,2,2/13/2018
REVWID_7617,CNTID_2661,The shipment was delayed,WebsiteReview,2,4/30/2018
REVWID_7618,CNTID_2661,Product is available only in limited colors,WebsiteReview,3,9/29/2018
REVWID_7619,CNTID_2661,Satisfied with my product,WebsiteReview,4,10/9/2018
REVWID_7620,CNTID_2661,Product is available only in limited colors,WebsiteReview,3,1/15/2019
REVWID_7621,CNTID_2662,Satisfied with my product,WebsiteReview,4,2/1/2019
REVWID_7622,CNTID_2662,Satisfied with my product,WebsiteReview,4,2/6/2019
REVWID_7623,CNTID_2662,Product is available only in limited colors,WebsiteReview,3,2/6/2019
REVWID_7624,CNTID_2662,Product is available only in limited colors,WebsiteReview,3,2/6/2019
REVWID_7625,CNTID_2663,The shipment was delayed,WebsiteReview,2,3/13/2018
REVWID_7626,CNTID_2663,Affordable prices and good quality products,WebsiteReview,5,1/14/2019
REVWID_7627,CNTID_2663,Satisfied with my product,WebsiteReview,4,1/30/2019
REVWID_7628,CNTID_2664,The shipment was delayed,WebsiteReview,2,1/30/2018
REVWID_7629,CNTID_2664,The shipment was delayed,WebsiteReview,2,4/29/2018
REVWID_7630,CNTID_2664,Satisfied with my product,WebsiteReview,4,1/29/2019
REVWID_7631,CNTID_2665,Affordable prices and good quality products,WebsiteReview,5,12/20/2018
REVWID_7632,CNTID_2665,Product is available only in limited colors,WebsiteReview,3,1/25/2019
REVWID_7633,CNTID_2665,The shipment was delayed,WebsiteReview,2,1/29/2019
REVWID_7634,CNTID_2666,Satisfied with my product,WebsiteReview,4,3/12/2018
REVWID_7635,CNTID_2666,Product is available only in limited colors,WebsiteReview,3,3/12/2018
REVWID_7636,CNTID_2666,Product is available only in limited colors,WebsiteReview,3,3/18/2018
REVWID_7637,CNTID_2667,Affordable prices and good quality products,WebsiteReview,5,10/27/2018
REVWID_7638,CNTID_2667,Product is available only in limited colors,WebsiteReview,3,10/27/2018
REVWID_7639,CNTID_2667,The shipment was delayed,WebsiteReview,2,12/2/2018
REVWID_7640,CNTID_2667,Satisfied with my product,WebsiteReview,4,12/30/2018
REVWID_7641,CNTID_2667,Product is available only in limited colors,WebsiteReview,3,1/12/2019
REVWID_7642,CNTID_2668,Satisfied with my product,WebsiteReview,4,1/29/2019
REVWID_7643,CNTID_2668,Affordable prices and good quality products,WebsiteReview,5,2/1/2019
REVWID_7644,CNTID_2668,Affordable prices and good quality products,WebsiteReview,5,2/6/2019
REVWID_7645,CNTID_2669,Satisfied with my product,WebsiteReview,4,3/17/2018
REVWID_7646,CNTID_2669,Product is available only in limited colors,WebsiteReview,3,3/20/2018
REVWID_7647,CNTID_2669,Affordable prices and good quality products,WebsiteReview,5,10/26/2018
REVWID_7648,CNTID_2669,Product is available only in limited colors,WebsiteReview,3,11/15/2018
REVWID_7649,CNTID_2670,Product is available only in limited colors,WebsiteReview,3,8/18/2018
REVWID_7650,CNTID_2670,The shipment was delayed,WebsiteReview,2,12/19/2018
REVWID_7651,CNTID_2670,The shipment was delayed,WebsiteReview,2,1/5/2019
REVWID_7652,CNTID_2670,The shipment was delayed,WebsiteReview,2,1/7/2019
REVWID_7653,CNTID_2670,Affordable prices and good quality products,WebsiteReview,5,1/31/2019
REVWID_7654,CNTID_2671,Satisfied with my product,WebsiteReview,4,1/31/2018
REVWID_7655,CNTID_2671,Affordable prices and good quality products,WebsiteReview,5,12/18/2018
REVWID_7656,CNTID_2671,Satisfied with my product,WebsiteReview,4,12/31/2018
REVWID_7657,CNTID_2672,The shipment was delayed,WebsiteReview,2,7/30/2018
REVWID_7658,CNTID_2672,Product is available only in limited colors,WebsiteReview,3,11/30/2018
REVWID_7659,CNTID_2672,The shipment was delayed,WebsiteReview,2,1/2/2019
REVWID_7660,CNTID_2672,Affordable prices and good quality products,WebsiteReview,5,2/4/2019
REVWID_7661,CNTID_2673,Product is available only in limited colors,WebsiteReview,3,4/8/2018
REVWID_7662,CNTID_2673,Affordable prices and good quality products,WebsiteReview,5,5/24/2018
REVWID_7663,CNTID_2673,Satisfied with my product,WebsiteReview,4,6/29/2018
REVWID_7664,CNTID_2673,Satisfied with my product,WebsiteReview,4,11/11/2018
REVWID_7665,CNTID_2674,The shipment was delayed,WebsiteReview,2,3/19/2018
REVWID_7666,CNTID_2674,The shipment was delayed,WebsiteReview,2,10/4/2018
REVWID_7667,CNTID_2674,Satisfied with my product,WebsiteReview,4,1/15/2019
REVWID_7668,CNTID_2674,Affordable prices and good quality products,WebsiteReview,5,1/18/2019
REVWID_7669,CNTID_2674,Satisfied with my product,WebsiteReview,4,2/6/2019
REVWID_7670,CNTID_2675,Satisfied with my product,WebsiteReview,4,6/26/2018
REVWID_7671,CNTID_2675,The shipment was delayed,WebsiteReview,2,7/15/2018
REVWID_7672,CNTID_2675,Satisfied with my product,WebsiteReview,4,1/10/2019
REVWID_7673,CNTID_2675,Satisfied with my product,WebsiteReview,4,1/16/2019
REVWID_7674,CNTID_2676,Satisfied with my product,WebsiteReview,4,1/14/2019
REVWID_7675,CNTID_2676,Product is available only in limited colors,WebsiteReview,3,2/5/2019
REVWID_7676,CNTID_2676,Satisfied with my product,WebsiteReview,4,2/6/2019
REVWID_7677,CNTID_2676,Product is available only in limited colors,WebsiteReview,3,2/6/2019
REVWID_7678,CNTID_2677,Product is available only in limited colors,WebsiteReview,3,6/24/2018
REVWID_7679,CNTID_2677,Product is available only in limited colors,WebsiteReview,3,12/10/2018
REVWID_7680,CNTID_2677,The shipment was delayed,WebsiteReview,2,12/28/2018
REVWID_7681,CNTID_2677,Product is available only in limited colors,WebsiteReview,3,12/30/2018
REVWID_7682,CNTID_2677,The shipment was delayed,WebsiteReview,2,2/4/2019
REVWID_7683,CNTID_2678,Satisfied with my product,WebsiteReview,4,3/19/2018
REVWID_7684,CNTID_2678,Product is available only in limited colors,WebsiteReview,3,4/11/2018
REVWID_7685,CNTID_2678,Product is available only in limited colors,WebsiteReview,3,8/14/2018
REVWID_7686,CNTID_2679,Product is available only in limited colors,WebsiteReview,3,12/28/2018
REVWID_7687,CNTID_2679,Product is available only in limited colors,WebsiteReview,3,1/11/2019
REVWID_7688,CNTID_2679,Affordable prices and good quality products,WebsiteReview,5,1/16/2019
REVWID_7689,CNTID_2679,The shipment was delayed,WebsiteReview,2,1/21/2019
REVWID_7690,CNTID_2679,Product is available only in limited colors,WebsiteReview,3,1/25/2019
REVWID_7691,CNTID_2680,Affordable prices and good quality products,WebsiteReview,5,2/8/2018
REVWID_7692,CNTID_2680,The shipment was delayed,WebsiteReview,2,4/23/2018
REVWID_7693,CNTID_2680,Satisfied with my product,WebsiteReview,4,10/2/2018
REVWID_7694,CNTID_2681,Affordable prices and good quality products,WebsiteReview,5,6/29/2018
REVWID_7695,CNTID_2681,The shipment was delayed,WebsiteReview,2,1/28/2019
REVWID_7696,CNTID_2681,Affordable prices and good quality products,WebsiteReview,5,2/4/2019
REVWID_7697,CNTID_2681,The shipment was delayed,WebsiteReview,2,2/6/2019
REVWID_7698,CNTID_2681,Product is available only in limited colors,WebsiteReview,3,2/6/2019
REVWID_7699,CNTID_2682,Product is available only in limited colors,WebsiteReview,3,3/29/2018
REVWID_7700,CNTID_2682,Affordable prices and good quality products,WebsiteReview,5,9/22/2018
REVWID_7701,CNTID_2682,Affordable prices and good quality products,WebsiteReview,5,12/5/2018
REVWID_7702,CNTID_2682,Product is available only in limited colors,WebsiteReview,3,12/26/2018
REVWID_7703,CNTID_2683,Product is available only in limited colors,WebsiteReview,3,3/16/2018
REVWID_7704,CNTID_2683,The shipment was delayed,WebsiteReview,2,6/29/2018
REVWID_7705,CNTID_2683,Product is available only in limited colors,WebsiteReview,3,1/28/2019
REVWID_7706,CNTID_2684,Product is available only in limited colors,WebsiteReview,3,12/7/2018
REVWID_7707,CNTID_2684,Satisfied with my product,WebsiteReview,4,12/13/2018
REVWID_7708,CNTID_2684,Satisfied with my product,WebsiteReview,4,12/24/2018
REVWID_7709,CNTID_2684,Product is available only in limited colors,WebsiteReview,3,1/25/2019
REVWID_7710,CNTID_2685,Product is available only in limited colors,WebsiteReview,3,8/19/2018
REVWID_7711,CNTID_2685,Affordable prices and good quality products,WebsiteReview,5,11/6/2018
REVWID_7712,CNTID_2685,The shipment was delayed,WebsiteReview,2,12/28/2018
REVWID_7713,CNTID_2686,Satisfied with my product,WebsiteReview,4,10/13/2018
REVWID_7714,CNTID_2686,The shipment was delayed,WebsiteReview,2,1/29/2019
REVWID_7715,CNTID_2686,Satisfied with my product,WebsiteReview,4,1/31/2019
REVWID_7716,CNTID_2686,Satisfied with my product,WebsiteReview,4,2/6/2019
