ContactId,PurchaseId,ProductId,PurchasedOn,TotalPrice,ActivityTypeDisplay,Subject
CNTID_1851,OPID_3042,ProdID_1032,1/11/2018,125,OnlinePurchase,Purchased a product online
CNTID_1851,OPID_3043,ProdID_1006,4/27/2018,70,OnlinePurchase,Purchased a product online
CNTID_1851,OPID_3044,ProdID_1023,7/14/2018,129,OnlinePurchase,Purchased a product online
CNTID_1851,OPID_3045,ProdID_1014,11/5/2018,150,OnlinePurchase,Purchased a product online
CNTID_1851,OPID_3046,ProdID_1010,12/24/2018,77,OnlinePurchase,Purchased a product online
CNTID_1852,OPID_3047,ProdID_1047,6/24/2018,209,OnlinePurchase,Purchased a product online
CNTID_1856,OPID_3048,ProdID_1045,6/23/2017,160,OnlinePurchase,Purchased a product online
CNTID_1856,OPID_3049,ProdID_1028,12/17/2018,47,OnlinePurchase,Purchased a product online
CNTID_1857,OPID_3050,ProdID_1020,5/21/2017,194,OnlinePurchase,Purchased a product online
CNTID_1857,OPID_3051,ProdID_1007,7/5/2017,89,OnlinePurchase,Purchased a product online
CNTID_1857,OPID_3052,ProdID_1037,11/18/2018,52,OnlinePurchase,Purchased a product online
CNTID_1857,OPID_3053,ProdID_1038,12/6/2018,190,OnlinePurchase,Purchased a product online
CNTID_1858,OPID_3054,ProdID_1024,2/13/2018,230,OnlinePurchase,Purchased a product online
CNTID_1859,OPID_3055,ProdID_1001,4/12/2017,58,OnlinePurchase,Purchased a product online
CNTID_1859,OPID_3056,ProdID_1025,7/16/2017,136,OnlinePurchase,Purchased a product online
CNTID_1859,OPID_3057,ProdID_1047,10/24/2018,52,OnlinePurchase,Purchased a product online
CNTID_1859,OPID_3058,ProdID_1020,12/30/2018,108,OnlinePurchase,Purchased a product online
CNTID_1859,OPID_3059,ProdID_1010,1/24/2019,114,OnlinePurchase,Purchased a product online
CNTID_1862,OPID_3060,ProdID_1002,10/30/2017,84,OnlinePurchase,Purchased a product online
CNTID_1864,OPID_3061,ProdID_1011,12/8/2018,154,OnlinePurchase,Purchased a product online
CNTID_1864,OPID_3062,ProdID_1079,12/31/2018,215,OnlinePurchase,Purchased a product online
CNTID_1864,OPID_3063,ProdID_1088,1/22/2019,87,OnlinePurchase,Purchased a product online
CNTID_1864,OPID_3064,ProdID_1095,2/2/2019,60,OnlinePurchase,Purchased a product online
CNTID_1865,OPID_3065,ProdID_1063,7/10/2017,120,OnlinePurchase,Purchased a product online
CNTID_1865,OPID_3066,ProdID_1095,1/13/2019,171,OnlinePurchase,Purchased a product online
CNTID_1865,OPID_3067,ProdID_1084,1/13/2019,179,OnlinePurchase,Purchased a product online
CNTID_1866,OPID_3068,ProdID_1093,10/7/2018,212,OnlinePurchase,Purchased a product online
CNTID_1866,OPID_3069,ProdID_1092,11/25/2018,33,OnlinePurchase,Purchased a product online
CNTID_1867,OPID_3070,ProdID_1080,11/16/2018,157,OnlinePurchase,Purchased a product online
CNTID_1867,OPID_3071,ProdID_1052,1/8/2019,146,OnlinePurchase,Purchased a product online
CNTID_1868,OPID_3072,ProdID_1071,4/9/2017,154,OnlinePurchase,Purchased a product online
CNTID_1868,OPID_3073,ProdID_1097,9/3/2018,131,OnlinePurchase,Purchased a product online
CNTID_1868,OPID_3074,ProdID_1078,1/6/2019,178,OnlinePurchase,Purchased a product online
CNTID_1868,OPID_3075,ProdID_1099,1/18/2019,39,OnlinePurchase,Purchased a product online
CNTID_1869,OPID_3076,ProdID_1092,1/19/2018,32,OnlinePurchase,Purchased a product online
CNTID_1869,OPID_3077,ProdID_1060,9/9/2018,134,OnlinePurchase,Purchased a product online
CNTID_1869,OPID_3078,ProdID_1055,11/6/2018,56,OnlinePurchase,Purchased a product online
CNTID_1869,OPID_3079,ProdID_1096,12/11/2018,92,OnlinePurchase,Purchased a product online
CNTID_1871,OPID_3080,ProdID_1073,10/8/2017,244,OnlinePurchase,Purchased a product online
CNTID_1871,OPID_3081,ProdID_1052,2/12/2018,158,OnlinePurchase,Purchased a product online
CNTID_1871,OPID_3082,ProdID_1069,2/18/2018,64,OnlinePurchase,Purchased a product online
CNTID_1871,OPID_3083,ProdID_1066,5/29/2018,2456,OnlinePurchase,Purchased a product online
CNTID_1871,OPID_3084,ProdID_1053,6/2/2018,2488,OnlinePurchase,Purchased a product online
CNTID_1873,OPID_3085,ProdID_1089,5/25/2018,238,OnlinePurchase,Purchased a product online
CNTID_1873,OPID_3086,ProdID_1052,8/1/2018,80,OnlinePurchase,Purchased a product online
CNTID_1873,OPID_3087,ProdID_1074,11/20/2018,127,OnlinePurchase,Purchased a product online
CNTID_1874,OPID_3088,ProdID_1082,3/9/2017,230,OnlinePurchase,Purchased a product online
CNTID_1874,OPID_3089,ProdID_1085,10/31/2018,187,OnlinePurchase,Purchased a product online
CNTID_1874,OPID_3090,ProdID_1055,2/1/2019,44,OnlinePurchase,Purchased a product online
CNTID_1874,OPID_3091,ProdID_1070,2/6/2019,230,OnlinePurchase,Purchased a product online
CNTID_1875,OPID_3092,ProdID_1085,8/12/2017,228,OnlinePurchase,Purchased a product online
CNTID_1875,OPID_3093,ProdID_1082,1/28/2019,200,OnlinePurchase,Purchased a product online
CNTID_1875,OPID_3094,ProdID_1060,2/3/2019,58,OnlinePurchase,Purchased a product online
CNTID_1876,OPID_3095,ProdID_1074,1/30/2017,212,OnlinePurchase,Purchased a product online
CNTID_1876,OPID_3096,ProdID_1075,9/3/2017,186,OnlinePurchase,Purchased a product online
CNTID_1878,OPID_3097,ProdID_1051,9/24/2018,124,OnlinePurchase,Purchased a product online
CNTID_1878,OPID_3098,ProdID_1073,9/30/2018,182,OnlinePurchase,Purchased a product online
CNTID_1878,OPID_3099,ProdID_1083,11/27/2018,231,OnlinePurchase,Purchased a product online
CNTID_1882,OPID_3100,ProdID_1095,5/5/2017,209,OnlinePurchase,Purchased a product online
CNTID_1882,OPID_3101,ProdID_1053,3/13/2018,46,OnlinePurchase,Purchased a product online
CNTID_1883,OPID_3102,ProdID_1089,11/15/2018,112,OnlinePurchase,Purchased a product online
CNTID_1884,OPID_3103,ProdID_1087,4/25/2017,167,OnlinePurchase,Purchased a product online
CNTID_1884,OPID_3104,ProdID_1076,12/20/2017,166,OnlinePurchase,Purchased a product online
CNTID_1884,OPID_3105,ProdID_1055,5/13/2018,85,OnlinePurchase,Purchased a product online
CNTID_1884,OPID_3106,ProdID_1082,6/15/2018,222,OnlinePurchase,Purchased a product online
CNTID_1884,OPID_3107,ProdID_1061,11/11/2018,182,OnlinePurchase,Purchased a product online
CNTID_1885,OPID_3108,ProdID_1063,4/1/2017,113,OnlinePurchase,Purchased a product online
CNTID_1886,OPID_3109,ProdID_1058,12/28/2017,119,OnlinePurchase,Purchased a product online
CNTID_1887,OPID_3110,ProdID_1056,9/29/2017,249,OnlinePurchase,Purchased a product online
CNTID_1889,OPID_3111,ProdID_1068,12/6/2018,173,OnlinePurchase,Purchased a product online
CNTID_1889,OPID_3112,ProdID_1078,12/8/2018,154,OnlinePurchase,Purchased a product online
CNTID_1889,OPID_3113,ProdID_1080,1/26/2019,101,OnlinePurchase,Purchased a product online
CNTID_1890,OPID_3114,ProdID_1091,10/24/2017,64,OnlinePurchase,Purchased a product online
CNTID_1891,OPID_3115,ProdID_1078,4/25/2017,191,OnlinePurchase,Purchased a product online
CNTID_1893,OPID_3116,ProdID_1095,5/10/2017,134,OnlinePurchase,Purchased a product online
CNTID_1893,OPID_3117,ProdID_1053,6/27/2017,118,OnlinePurchase,Purchased a product online
CNTID_1893,OPID_3118,ProdID_1069,3/21/2018,145,OnlinePurchase,Purchased a product online
CNTID_1894,OPID_3119,ProdID_1057,2/20/2018,66,OnlinePurchase,Purchased a product online
CNTID_1894,OPID_3120,ProdID_1069,11/10/2018,2584,OnlinePurchase,Purchased a product online
CNTID_1894,OPID_3121,ProdID_1056,1/3/2019,2447,OnlinePurchase,Purchased a product online
CNTID_1895,OPID_3122,ProdID_1066,11/3/2017,180,OnlinePurchase,Purchased a product online
CNTID_1895,OPID_3123,ProdID_1097,12/6/2018,42,OnlinePurchase,Purchased a product online
CNTID_1895,OPID_3124,ProdID_1091,12/15/2018,167,OnlinePurchase,Purchased a product online
CNTID_1895,OPID_3125,ProdID_1094,1/30/2019,241,OnlinePurchase,Purchased a product online
CNTID_1895,OPID_3126,ProdID_1056,2/3/2019,184,OnlinePurchase,Purchased a product online
CNTID_1897,OPID_3127,ProdID_1081,8/13/2017,235,OnlinePurchase,Purchased a product online
CNTID_1897,OPID_3128,ProdID_1064,1/22/2018,131,OnlinePurchase,Purchased a product online
CNTID_1897,OPID_3129,ProdID_1074,5/3/2018,189,OnlinePurchase,Purchased a product online
CNTID_1897,OPID_3130,ProdID_1074,7/28/2018,109,OnlinePurchase,Purchased a product online
CNTID_1898,OPID_3131,ProdID_1062,2/19/2018,93,OnlinePurchase,Purchased a product online
CNTID_1898,OPID_3132,ProdID_1070,12/29/2018,2625,OnlinePurchase,Purchased a product online
CNTID_1898,OPID_3133,ProdID_1074,1/24/2019,2504,OnlinePurchase,Purchased a product online
CNTID_1898,OPID_3134,ProdID_1069,2/4/2019,2448,OnlinePurchase,Purchased a product online
CNTID_1899,OPID_3135,ProdID_1068,3/30/2018,59,OnlinePurchase,Purchased a product online
CNTID_1899,OPID_3136,ProdID_1064,6/8/2018,124,OnlinePurchase,Purchased a product online
CNTID_1899,OPID_3137,ProdID_1095,8/25/2018,147,OnlinePurchase,Purchased a product online
CNTID_1900,OPID_3138,ProdID_1053,9/29/2018,41,OnlinePurchase,Purchased a product online
CNTID_1900,OPID_3139,ProdID_1066,1/24/2019,223,OnlinePurchase,Purchased a product online
CNTID_1900,OPID_3140,ProdID_1098,2/2/2019,72,OnlinePurchase,Purchased a product online
CNTID_1900,OPID_3141,ProdID_1086,2/5/2019,165,OnlinePurchase,Purchased a product online
CNTID_1900,OPID_3142,ProdID_1073,2/5/2019,148,OnlinePurchase,Purchased a product online
CNTID_1902,OPID_3143,ProdID_1064,1/10/2018,62,OnlinePurchase,Purchased a product online
CNTID_1902,OPID_3144,ProdID_1077,5/27/2018,85,OnlinePurchase,Purchased a product online
CNTID_1902,OPID_3145,ProdID_1088,12/15/2018,67,OnlinePurchase,Purchased a product online
CNTID_1902,OPID_3146,ProdID_1064,12/25/2018,71,OnlinePurchase,Purchased a product online
CNTID_1902,OPID_3147,ProdID_1056,1/10/2019,41,OnlinePurchase,Purchased a product online
CNTID_1903,OPID_3148,ProdID_1086,12/23/2017,161,OnlinePurchase,Purchased a product online
CNTID_1903,OPID_3149,ProdID_1092,1/27/2018,88,OnlinePurchase,Purchased a product online
CNTID_1903,OPID_3150,ProdID_1050,10/20/2018,43,OnlinePurchase,Purchased a product online
CNTID_1903,OPID_3151,ProdID_1052,1/27/2019,197,OnlinePurchase,Purchased a product online
CNTID_1903,OPID_3152,ProdID_1050,2/5/2019,69,OnlinePurchase,Purchased a product online
CNTID_1904,OPID_3153,ProdID_1093,7/4/2018,48,OnlinePurchase,Purchased a product online
CNTID_1904,OPID_3154,ProdID_1078,1/19/2019,99,OnlinePurchase,Purchased a product online
CNTID_1904,OPID_3155,ProdID_1099,2/1/2019,43,OnlinePurchase,Purchased a product online
CNTID_1905,OPID_3156,ProdID_1091,2/15/2018,171,OnlinePurchase,Purchased a product online
CNTID_1905,OPID_3157,ProdID_1069,12/7/2018,2502,OnlinePurchase,Purchased a product online
CNTID_1905,OPID_3158,ProdID_1080,1/1/2019,2482,OnlinePurchase,Purchased a product online
CNTID_1906,OPID_3159,ProdID_1070,3/26/2017,172,OnlinePurchase,Purchased a product online
CNTID_1908,OPID_3160,ProdID_1099,3/10/2017,113,OnlinePurchase,Purchased a product online
CNTID_1909,OPID_3161,ProdID_1088,6/5/2018,116,OnlinePurchase,Purchased a product online
CNTID_1909,OPID_3162,ProdID_1087,9/17/2018,153,OnlinePurchase,Purchased a product online
CNTID_1909,OPID_3163,ProdID_1066,12/20/2018,145,OnlinePurchase,Purchased a product online
CNTID_1909,OPID_3164,ProdID_1052,2/6/2019,103,OnlinePurchase,Purchased a product online
CNTID_1910,OPID_3165,ProdID_1056,7/16/2018,42,OnlinePurchase,Purchased a product online
CNTID_1910,OPID_3166,ProdID_1065,12/10/2018,117,OnlinePurchase,Purchased a product online
CNTID_1910,OPID_3167,ProdID_1052,1/12/2019,229,OnlinePurchase,Purchased a product online
CNTID_1910,OPID_3168,ProdID_1092,1/28/2019,65,OnlinePurchase,Purchased a product online
CNTID_1910,OPID_3169,ProdID_1073,2/5/2019,83,OnlinePurchase,Purchased a product online
CNTID_1911,OPID_3170,ProdID_1096,5/17/2017,48,OnlinePurchase,Purchased a product online
CNTID_1911,OPID_3171,ProdID_1072,2/13/2018,193,OnlinePurchase,Purchased a product online
CNTID_1911,OPID_3172,ProdID_1052,1/2/2019,2484,OnlinePurchase,Purchased a product online
CNTID_1911,OPID_3173,ProdID_1083,2/2/2019,2489,OnlinePurchase,Purchased a product online
CNTID_1911,OPID_3174,ProdID_1081,2/4/2019,2508,OnlinePurchase,Purchased a product online
CNTID_1912,OPID_3175,ProdID_1068,2/15/2018,250,OnlinePurchase,Purchased a product online
CNTID_1912,OPID_3176,ProdID_1068,5/30/2018,2648,OnlinePurchase,Purchased a product online
CNTID_1913,OPID_3177,ProdID_1087,10/10/2017,39,OnlinePurchase,Purchased a product online
CNTID_1913,OPID_3178,ProdID_1058,5/5/2018,69,OnlinePurchase,Purchased a product online
CNTID_1915,OPID_3179,ProdID_1097,3/6/2018,99,OnlinePurchase,Purchased a product online
CNTID_1916,OPID_3180,ProdID_1066,6/24/2018,178,OnlinePurchase,Purchased a product online
CNTID_1916,OPID_3181,ProdID_1062,6/26/2018,149,OnlinePurchase,Purchased a product online
CNTID_1916,OPID_3182,ProdID_1054,8/10/2018,213,OnlinePurchase,Purchased a product online
CNTID_1917,OPID_3183,ProdID_1093,2/18/2017,61,OnlinePurchase,Purchased a product online
CNTID_1917,OPID_3184,ProdID_1082,10/13/2018,197,OnlinePurchase,Purchased a product online
CNTID_1917,OPID_3185,ProdID_1052,1/22/2019,249,OnlinePurchase,Purchased a product online
CNTID_1917,OPID_3186,ProdID_1065,1/29/2019,173,OnlinePurchase,Purchased a product online
CNTID_1918,OPID_3187,ProdID_1077,1/23/2017,148,OnlinePurchase,Purchased a product online
CNTID_1918,OPID_3188,ProdID_1060,11/18/2018,151,OnlinePurchase,Purchased a product online
CNTID_1919,OPID_3189,ProdID_1097,12/9/2018,133,OnlinePurchase,Purchased a product online
CNTID_1920,OPID_3190,ProdID_1075,5/26/2017,132,OnlinePurchase,Purchased a product online
CNTID_1921,OPID_3191,ProdID_1096,8/28/2017,196,OnlinePurchase,Purchased a product online
CNTID_1921,OPID_3192,ProdID_1063,12/27/2017,183,OnlinePurchase,Purchased a product online
CNTID_1922,OPID_3193,ProdID_1075,9/21/2017,136,OnlinePurchase,Purchased a product online
CNTID_1922,OPID_3194,ProdID_1053,12/30/2018,67,OnlinePurchase,Purchased a product online
CNTID_1922,OPID_3195,ProdID_1098,1/18/2019,250,OnlinePurchase,Purchased a product online
CNTID_1922,OPID_3196,ProdID_1094,2/2/2019,215,OnlinePurchase,Purchased a product online
CNTID_1923,OPID_3197,ProdID_1072,6/30/2017,241,OnlinePurchase,Purchased a product online
CNTID_1923,OPID_3198,ProdID_1062,11/29/2017,139,OnlinePurchase,Purchased a product online
CNTID_1923,OPID_3199,ProdID_1062,7/30/2018,74,OnlinePurchase,Purchased a product online
CNTID_1924,OPID_3200,ProdID_1093,2/4/2019,124,OnlinePurchase,Purchased a product online
CNTID_1924,OPID_3201,ProdID_1055,2/6/2019,209,OnlinePurchase,Purchased a product online
CNTID_1924,OPID_3202,ProdID_1097,2/6/2019,65,OnlinePurchase,Purchased a product online
CNTID_1924,OPID_3203,ProdID_1082,2/6/2019,201,OnlinePurchase,Purchased a product online
CNTID_1925,OPID_3204,ProdID_1099,8/4/2017,216,OnlinePurchase,Purchased a product online
CNTID_1925,OPID_3205,ProdID_1094,5/13/2018,91,OnlinePurchase,Purchased a product online
CNTID_1925,OPID_3206,ProdID_1054,8/14/2018,92,OnlinePurchase,Purchased a product online
CNTID_1925,OPID_3207,ProdID_1078,11/13/2018,226,OnlinePurchase,Purchased a product online
CNTID_1926,OPID_3208,ProdID_1093,8/3/2017,224,OnlinePurchase,Purchased a product online
CNTID_1926,OPID_3209,ProdID_1096,7/2/2018,185,OnlinePurchase,Purchased a product online
CNTID_1926,OPID_3210,ProdID_1071,9/3/2018,53,OnlinePurchase,Purchased a product online
CNTID_1927,OPID_3211,ProdID_1056,6/19/2017,167,OnlinePurchase,Purchased a product online
CNTID_1928,OPID_3212,ProdID_1089,11/27/2017,140,OnlinePurchase,Purchased a product online
CNTID_1928,OPID_3213,ProdID_1087,11/23/2018,243,OnlinePurchase,Purchased a product online
CNTID_1928,OPID_3214,ProdID_1077,11/30/2018,180,OnlinePurchase,Purchased a product online
CNTID_1928,OPID_3215,ProdID_1074,12/17/2018,222,OnlinePurchase,Purchased a product online
CNTID_1929,OPID_3216,ProdID_1078,1/1/2019,171,OnlinePurchase,Purchased a product online
CNTID_1929,OPID_3217,ProdID_1050,1/25/2019,210,OnlinePurchase,Purchased a product online
CNTID_1929,OPID_3218,ProdID_1082,1/28/2019,194,OnlinePurchase,Purchased a product online
CNTID_1929,OPID_3219,ProdID_1097,1/31/2019,148,OnlinePurchase,Purchased a product online
CNTID_1929,OPID_3220,ProdID_1085,2/6/2019,116,OnlinePurchase,Purchased a product online
CNTID_1930,OPID_3221,ProdID_1086,1/4/2017,189,OnlinePurchase,Purchased a product online
CNTID_1930,OPID_3222,ProdID_1077,4/16/2017,107,OnlinePurchase,Purchased a product online
CNTID_1932,OPID_3223,ProdID_1054,5/8/2017,211,OnlinePurchase,Purchased a product online
CNTID_1932,OPID_3224,ProdID_1061,10/21/2018,75,OnlinePurchase,Purchased a product online
CNTID_1932,OPID_3225,ProdID_1061,11/10/2018,185,OnlinePurchase,Purchased a product online
CNTID_1932,OPID_3226,ProdID_1084,11/13/2018,127,OnlinePurchase,Purchased a product online
CNTID_1932,OPID_3227,ProdID_1067,1/1/2019,229,OnlinePurchase,Purchased a product online
CNTID_1936,OPID_3228,ProdID_1085,10/19/2017,121,OnlinePurchase,Purchased a product online
CNTID_1936,OPID_3229,ProdID_1062,2/14/2018,227,OnlinePurchase,Purchased a product online
CNTID_1936,OPID_3230,ProdID_1090,6/4/2018,2630,OnlinePurchase,Purchased a product online
CNTID_1936,OPID_3231,ProdID_1069,7/10/2018,2586,OnlinePurchase,Purchased a product online
CNTID_1937,OPID_3232,ProdID_1069,10/30/2017,67,OnlinePurchase,Purchased a product online
CNTID_1937,OPID_3233,ProdID_1059,5/30/2018,221,OnlinePurchase,Purchased a product online
CNTID_1937,OPID_3234,ProdID_1069,5/31/2018,180,OnlinePurchase,Purchased a product online
CNTID_1937,OPID_3235,ProdID_1079,12/9/2018,109,OnlinePurchase,Purchased a product online
CNTID_1937,OPID_3236,ProdID_1092,12/11/2018,55,OnlinePurchase,Purchased a product online
CNTID_1938,OPID_3237,ProdID_1059,1/1/2019,129,OnlinePurchase,Purchased a product online
CNTID_1938,OPID_3238,ProdID_1053,1/31/2019,129,OnlinePurchase,Purchased a product online
CNTID_1938,OPID_3239,ProdID_1070,2/1/2019,250,OnlinePurchase,Purchased a product online
CNTID_1940,OPID_3240,ProdID_1083,1/27/2019,41,OnlinePurchase,Purchased a product online
CNTID_1940,OPID_3241,ProdID_1074,1/30/2019,57,OnlinePurchase,Purchased a product online
CNTID_1940,OPID_3242,ProdID_1098,2/5/2019,45,OnlinePurchase,Purchased a product online
CNTID_1942,OPID_3243,ProdID_1061,2/15/2018,68,OnlinePurchase,Purchased a product online
CNTID_1942,OPID_3244,ProdID_1095,6/21/2018,2528,OnlinePurchase,Purchased a product online
CNTID_1942,OPID_3245,ProdID_1086,11/1/2018,2620,OnlinePurchase,Purchased a product online
CNTID_1942,OPID_3246,ProdID_1081,11/2/2018,2460,OnlinePurchase,Purchased a product online
CNTID_1942,OPID_3247,ProdID_1071,2/6/2019,2613,OnlinePurchase,Purchased a product online
CNTID_1943,OPID_3248,ProdID_1073,11/27/2017,105,OnlinePurchase,Purchased a product online
CNTID_1944,OPID_3249,ProdID_1094,11/21/2017,249,OnlinePurchase,Purchased a product online
CNTID_1944,OPID_3250,ProdID_1090,12/28/2018,220,OnlinePurchase,Purchased a product online
CNTID_1944,OPID_3251,ProdID_1099,1/5/2019,98,OnlinePurchase,Purchased a product online
CNTID_1944,OPID_3252,ProdID_1064,1/8/2019,217,OnlinePurchase,Purchased a product online
CNTID_1946,OPID_3253,ProdID_1064,2/4/2017,162,OnlinePurchase,Purchased a product online
CNTID_1946,OPID_3254,ProdID_1075,3/9/2018,74,OnlinePurchase,Purchased a product online
CNTID_1946,OPID_3255,ProdID_1057,6/18/2018,2497,OnlinePurchase,Purchased a product online
CNTID_1947,OPID_3256,ProdID_1080,5/10/2018,100,OnlinePurchase,Purchased a product online
CNTID_1948,OPID_3257,ProdID_1062,8/22/2018,153,OnlinePurchase,Purchased a product online
CNTID_1949,OPID_3258,ProdID_1087,11/25/2017,31,OnlinePurchase,Purchased a product online
CNTID_1950,OPID_3259,ProdID_1055,11/18/2018,142,OnlinePurchase,Purchased a product online
CNTID_1951,OPID_3260,ProdID_1073,6/12/2017,159,OnlinePurchase,Purchased a product online
CNTID_1951,OPID_3261,ProdID_1083,10/19/2017,50,OnlinePurchase,Purchased a product online
CNTID_1952,OPID_3262,ProdID_1064,7/23/2018,138,OnlinePurchase,Purchased a product online
CNTID_1953,OPID_3263,ProdID_1072,1/19/2017,64,OnlinePurchase,Purchased a product online
CNTID_1953,OPID_3264,ProdID_1051,10/6/2018,40,OnlinePurchase,Purchased a product online
CNTID_1953,OPID_3265,ProdID_1079,1/24/2019,101,OnlinePurchase,Purchased a product online
