HotelCustomerID,StayID,CheckInDate,CheckOutDate,RoomType,DollarsSpent,BookingType,TravelCategory,NumberOfNights
A001926,S008085,4/25/2015 0:00,5/1/2015 0:00,Large,382,Phone Call,Business,6
A001926,S008086,10/20/2017 0:00,10/25/2017 0:00,Small,483,Phone Call,Business,5
A001926,S008087,11/5/2014 0:00,11/7/2014 0:00,Large,284,Online,Leisure,2
A001926,S008088,12/13/2017 0:00,12/17/2017 0:00,Small,412,Online,Business,4
A001926,S008089,2/24/2017 0:00,2/27/2017 0:00,Small,479,Online,Leisure,3
A001926,S008090,8/25/2014 0:00,8/26/2014 0:00,Large,406,Online,Business,1
A001927,S008091,10/20/2016 0:00,10/22/2016 0:00,Large,249,Phone Call,Leisure,2
A001927,S008092,2/16/2016 0:00,2/19/2016 0:00,Large,223,Phone Call,Leisure,3
A001928,S008093,10/1/2017 0:00,10/6/2017 0:00,Large,409,Online,Leisure,5
A001928,S008094,5/17/2014 0:00,5/18/2014 0:00,Large,386,Online,Business,1
A001928,S008095,2/13/2014 0:00,2/15/2014 0:00,Small,173,Online,Business,2
A001929,S008096,5/24/2016 0:00,5/25/2016 0:00,Small,227,Phone Call,Business,1
A001929,S008097,2/16/2016 0:00,2/17/2016 0:00,Small,445,Online,Business,1
A001929,S008098,4/26/2014 0:00,5/1/2014 0:00,Large,192,Online,Leisure,5
A001929,S008099,6/27/2016 0:00,7/1/2016 0:00,Large,284,Phone Call,Business,4
A001929,S008100,7/1/2016 0:00,7/1/2016 0:00,Small,399,Online,Business,0
A001929,S008101,4/21/2014 0:00,4/23/2014 0:00,Large,241,Phone Call,Business,2
A001929,S008102,6/24/2014 0:00,6/27/2014 0:00,Large,421,Online,Business,3
A001930,S008103,8/27/2014 0:00,8/28/2014 0:00,Large,444,Online,Business,1
A001931,S008104,11/28/2016 0:00,11/29/2016 0:00,Large,209,Phone Call,Leisure,1
A001931,S008105,12/25/2014 0:00,12/27/2014 0:00,Small,432,Online,Business,2
A001931,S008106,10/8/2014 0:00,10/12/2014 0:00,Small,142,Online,Business,4
A001932,S008107,1/19/2014 0:00,1/23/2014 0:00,Large,276,Online,Business,4
A001932,S008108,12/14/2017 0:00,12/17/2017 0:00,Small,174,Online,Business,3
A001932,S008109,10/14/2015 0:00,10/14/2015 0:00,Small,196,Online,Business,0
A001933,S008110,9/28/2014 0:00,10/4/2014 0:00,Large,292,Phone Call,Business,6
A001933,S008111,4/22/2017 0:00,4/25/2017 0:00,Large,92,Online,Business,3
A001933,S008112,10/6/2017 0:00,10/9/2017 0:00,Small,450,Phone Call,Business,3
A001933,S008113,4/26/2016 0:00,5/2/2016 0:00,Large,138,Phone Call,Business,6
A001933,S008114,6/15/2017 0:00,6/19/2017 0:00,Small,416,Online,Business,4
A001933,S008115,11/8/2017 0:00,11/14/2017 0:00,Small,111,Phone Call,Business,6
A001933,S008116,4/5/2015 0:00,4/7/2015 0:00,Small,377,Online,Business,2
A001933,S008117,10/2/2014 0:00,10/2/2014 0:00,Large,105,Online,Business,0
A001933,S008118,9/8/2014 0:00,9/11/2014 0:00,Large,353,Phone Call,Leisure,3
A001934,S008119,2/24/2015 0:00,2/26/2015 0:00,Small,240,Online,Leisure,2
A001935,S008120,10/12/2015 0:00,10/13/2015 0:00,Small,234,Phone Call,Leisure,1
A001936,S008121,5/17/2016 0:00,5/21/2016 0:00,Large,236,Phone Call,Leisure,4
A001937,S008122,7/22/2015 0:00,7/22/2015 0:00,Large,319,Online,Business,0
A001937,S008123,7/10/2015 0:00,7/15/2015 0:00,Small,84,Phone Call,Leisure,5
A001937,S008124,4/25/2017 0:00,4/30/2017 0:00,Large,478,Phone Call,Business,5
A001937,S008125,3/29/2016 0:00,4/4/2016 0:00,Small,164,Phone Call,Business,6
A001937,S008126,10/6/2015 0:00,10/10/2015 0:00,Large,139,Online,Business,4
A001937,S008127,8/19/2015 0:00,8/20/2015 0:00,Large,386,Phone Call,Business,1
A001938,S008128,8/10/2016 0:00,8/12/2016 0:00,Small,122,Phone Call,Business,2
A001938,S008129,4/15/2014 0:00,4/15/2014 0:00,Small,147,Phone Call,Business,0
A001939,S008130,7/21/2016 0:00,7/24/2016 0:00,Large,126,Phone Call,Leisure,3
A001940,S008131,4/14/2016 0:00,4/16/2016 0:00,Large,184,Phone Call,Business,2
A001940,S008132,2/29/2016 0:00,3/4/2016 0:00,Large,352,Online,Business,4
A001941,S008133,4/9/2015 0:00,4/13/2015 0:00,Small,440,Online,Leisure,4
A001942,S008134,3/9/2016 0:00,3/9/2016 0:00,Large,141,Phone Call,Leisure,0
A001942,S008135,10/31/2015 0:00,11/1/2015 0:00,Large,175,Phone Call,Leisure,1
A001943,S008136,4/30/2014 0:00,5/2/2014 0:00,Small,438,Online,Business,2
A001944,S008137,9/9/2015 0:00,9/11/2015 0:00,Large,313,Online,Business,2
A001944,S008138,3/11/2015 0:00,3/14/2015 0:00,Large,472,Phone Call,Business,3
A001944,S008139,5/14/2017 0:00,5/15/2017 0:00,Large,113,Online,Business,1
A001944,S008140,9/20/2017 0:00,9/22/2017 0:00,Large,172,Online,Business,2
A001945,S008141,12/10/2014 0:00,12/12/2014 0:00,Large,82,Phone Call,Business,2
A001945,S008142,5/2/2015 0:00,5/4/2015 0:00,Small,147,Phone Call,Business,2
A001945,S008143,5/16/2016 0:00,5/16/2016 0:00,Small,499,Phone Call,Business,0
A001945,S008144,1/16/2015 0:00,1/21/2015 0:00,Large,304,Phone Call,Business,5
A001945,S008145,9/9/2017 0:00,9/11/2017 0:00,Small,454,Online,Business,2
A001945,S008146,7/13/2015 0:00,7/16/2015 0:00,Large,113,Online,Business,3
A001945,S008147,8/8/2015 0:00,8/14/2015 0:00,Large,222,Online,Leisure,6
A001945,S008148,12/4/2015 0:00,12/5/2015 0:00,Large,470,Online,Business,1
A001945,S008149,6/4/2015 0:00,6/9/2015 0:00,Large,404,Online,Leisure,5
A001946,S008150,1/12/2015 0:00,1/17/2015 0:00,Large,489,Online,Business,5
A001946,S008151,4/18/2015 0:00,4/19/2015 0:00,Small,226,Online,Business,1
A001946,S008152,7/15/2017 0:00,7/15/2017 0:00,Large,311,Online,Business,0
A001947,S008153,8/22/2015 0:00,8/28/2015 0:00,Large,218,Online,Leisure,6
A001947,S008154,11/21/2016 0:00,11/22/2016 0:00,Large,143,Phone Call,Leisure,1
A001947,S008155,10/4/2014 0:00,10/10/2014 0:00,Small,134,Phone Call,Business,6
A001947,S008156,7/25/2017 0:00,7/25/2017 0:00,Large,353,Phone Call,Leisure,0
A001947,S008157,2/19/2015 0:00,2/20/2015 0:00,Small,176,Online,Business,1
A001947,S008158,7/20/2017 0:00,7/22/2017 0:00,Small,202,Online,Business,2
A001947,S008159,7/22/2016 0:00,7/22/2016 0:00,Large,151,Phone Call,Business,0
A001947,S008160,3/26/2017 0:00,3/29/2017 0:00,Small,170,Online,Business,3
A001947,S008161,8/23/2015 0:00,8/26/2015 0:00,Large,198,Online,Leisure,3
A001948,S008162,5/31/2015 0:00,6/2/2015 0:00,Small,192,Phone Call,Business,2
A001948,S008163,6/6/2016 0:00,6/8/2016 0:00,Large,420,Phone Call,Business,2
A001948,S008164,11/11/2017 0:00,11/13/2017 0:00,Large,197,Online,Business,2
A001948,S008165,5/21/2016 0:00,5/21/2016 0:00,Large,357,Online,Business,0
A001949,S008166,7/10/2017 0:00,7/11/2017 0:00,Small,81,Online,Leisure,1
A001950,S008167,11/20/2017 0:00,11/21/2017 0:00,Large,211,Online,Business,1
A001950,S008168,11/2/2015 0:00,11/4/2015 0:00,Large,314,Online,Business,2
A001950,S008169,1/26/2014 0:00,1/26/2014 0:00,Large,323,Online,Business,0
A001950,S008170,9/5/2016 0:00,9/10/2016 0:00,Small,312,Phone Call,Business,5
A001950,S008171,10/30/2016 0:00,11/5/2016 0:00,Large,189,Online,Leisure,6
A001951,S008172,9/18/2016 0:00,9/19/2016 0:00,Large,389,Online,Business,1
A001951,S008173,6/22/2015 0:00,6/25/2015 0:00,Small,415,Online,Business,3
A001951,S008174,5/24/2015 0:00,5/24/2015 0:00,Small,80,Phone Call,Business,0
A001951,S008175,12/4/2016 0:00,12/5/2016 0:00,Small,415,Phone Call,Business,1
A001952,S008176,5/27/2017 0:00,5/29/2017 0:00,Large,379,Online,Business,2
A001952,S008177,2/6/2015 0:00,2/8/2015 0:00,Large,86,Phone Call,Business,2
A001952,S008178,6/16/2014 0:00,6/21/2014 0:00,Large,418,Phone Call,Business,5
A001952,S008179,8/25/2015 0:00,8/27/2015 0:00,Large,152,Online,Business,2
A001952,S008180,1/2/2017 0:00,1/3/2017 0:00,Large,352,Online,Business,1
A001952,S008181,11/8/2014 0:00,11/12/2014 0:00,Large,118,Phone Call,Business,4
A001953,S008182,7/11/2014 0:00,7/13/2014 0:00,Small,95,Phone Call,Business,2
A001954,S008183,9/10/2014 0:00,9/10/2014 0:00,Small,125,Online,Business,0
A001955,S008184,10/2/2014 0:00,10/6/2014 0:00,Large,182,Phone Call,Leisure,4
A001956,S008185,7/3/2015 0:00,7/3/2015 0:00,Small,223,Phone Call,Leisure,0
A001957,S008186,1/30/2016 0:00,2/1/2016 0:00,Large,115,Online,Business,2
A001957,S008187,7/20/2015 0:00,7/23/2015 0:00,Small,292,Online,Business,3
A001957,S008188,5/9/2014 0:00,5/15/2014 0:00,Large,480,Phone Call,Business,6
A001958,S008189,12/18/2014 0:00,12/24/2014 0:00,Small,487,Online,Leisure,6
A001958,S008190,5/12/2017 0:00,5/17/2017 0:00,Large,142,Online,Business,5
A001959,S008191,12/18/2015 0:00,12/21/2015 0:00,Large,494,Online,Business,3
A001959,S008192,6/14/2017 0:00,6/16/2017 0:00,Large,489,Online,Business,2
A001959,S008193,2/1/2016 0:00,2/4/2016 0:00,Small,212,Online,Business,3
A001959,S008194,12/17/2016 0:00,12/20/2016 0:00,Small,277,Phone Call,Business,3
A001960,S008195,4/24/2014 0:00,4/25/2014 0:00,Small,196,Phone Call,Leisure,1
A001960,S008196,2/1/2016 0:00,2/1/2016 0:00,Small,142,Phone Call,Leisure,0
A001961,S008197,1/22/2015 0:00,1/22/2015 0:00,Large,226,Online,Leisure,0
A001961,S008198,2/6/2014 0:00,2/10/2014 0:00,Small,238,Online,Leisure,4
A001962,S008199,9/4/2016 0:00,9/5/2016 0:00,Small,234,Online,Leisure,1
A001963,S008200,1/21/2016 0:00,1/21/2016 0:00,Large,444,Online,Leisure,0
A001963,S008201,9/6/2015 0:00,9/8/2015 0:00,Small,146,Phone Call,Leisure,2
A001963,S008202,3/29/2014 0:00,3/30/2014 0:00,Small,80,Online,Business,1
A001963,S008203,7/22/2014 0:00,7/22/2014 0:00,Large,274,Phone Call,Business,0
A001964,S008204,3/9/2016 0:00,3/12/2016 0:00,Large,381,Online,Leisure,3
A001965,S008205,5/9/2017 0:00,5/9/2017 0:00,Small,477,Phone Call,Leisure,0
A001965,S008206,6/14/2016 0:00,6/17/2016 0:00,Large,395,Online,Business,3
A001965,S008207,8/23/2016 0:00,8/27/2016 0:00,Small,219,Phone Call,Business,4
A001965,S008208,12/1/2016 0:00,12/1/2016 0:00,Large,302,Online,Business,0
A001965,S008209,5/21/2017 0:00,5/27/2017 0:00,Large,252,Online,Business,6
A001965,S008210,11/13/2015 0:00,11/14/2015 0:00,Small,487,Online,Leisure,1
A001966,S008211,10/26/2016 0:00,10/29/2016 0:00,Large,297,Online,Business,3
A001966,S008212,9/19/2017 0:00,9/25/2017 0:00,Large,439,Phone Call,Business,6
A001966,S008213,7/13/2014 0:00,7/15/2014 0:00,Large,467,Phone Call,Business,2
A001967,S008214,8/13/2017 0:00,8/14/2017 0:00,Large,260,Online,Business,1
A001967,S008215,6/18/2017 0:00,6/22/2017 0:00,Small,349,Online,Business,4
A001967,S008216,7/8/2017 0:00,7/10/2017 0:00,Large,253,Online,Business,2
A001967,S008217,12/2/2016 0:00,12/5/2016 0:00,Small,150,Phone Call,Business,3
A001967,S008218,7/20/2014 0:00,7/23/2014 0:00,Small,453,Phone Call,Business,3
A001967,S008219,8/20/2017 0:00,8/20/2017 0:00,Large,136,Phone Call,Business,0
A001967,S008220,4/7/2015 0:00,4/12/2015 0:00,Large,241,Online,Business,5
A001968,S008221,11/29/2016 0:00,12/4/2016 0:00,Small,199,Online,Business,5
A001968,S008222,12/17/2017 0:00,12/22/2017 0:00,Small,415,Phone Call,Business,5
A001968,S008223,1/6/2016 0:00,1/11/2016 0:00,Large,272,Online,Business,5
A001969,S008224,1/5/2016 0:00,1/6/2016 0:00,Small,387,Phone Call,Business,1
A001969,S008225,5/27/2017 0:00,6/2/2017 0:00,Large,288,Online,Leisure,6
A001969,S008226,4/1/2016 0:00,4/7/2016 0:00,Small,290,Phone Call,Business,6
A001969,S008227,3/14/2015 0:00,3/20/2015 0:00,Large,250,Online,Business,6
A001969,S008228,12/4/2016 0:00,12/5/2016 0:00,Large,157,Online,Business,1
A001969,S008229,6/27/2016 0:00,7/3/2016 0:00,Small,279,Online,Business,6
A001969,S008230,8/1/2014 0:00,8/3/2014 0:00,Small,388,Online,Business,2
A001969,S008231,6/7/2016 0:00,6/8/2016 0:00,Small,434,Online,Business,1
A001969,S008232,8/26/2014 0:00,8/26/2014 0:00,Large,214,Online,Business,0
A001970,S008233,7/24/2017 0:00,7/27/2017 0:00,Small,434,Online,Business,3
A001970,S008234,6/12/2016 0:00,6/15/2016 0:00,Small,456,Phone Call,Business,3
A001970,S008235,9/28/2016 0:00,9/28/2016 0:00,Large,453,Phone Call,Leisure,0
A001970,S008236,9/13/2016 0:00,9/19/2016 0:00,Small,233,Online,Business,6
A001970,S008237,1/11/2017 0:00,1/14/2017 0:00,Large,124,Online,Business,3
A001970,S008238,2/15/2016 0:00,2/20/2016 0:00,Large,157,Online,Business,5
A001971,S008239,6/2/2017 0:00,6/7/2017 0:00,Large,338,Online,Leisure,5
A001971,S008240,3/20/2016 0:00,3/24/2016 0:00,Small,116,Online,Business,4
A001971,S008241,11/2/2014 0:00,11/8/2014 0:00,Large,88,Phone Call,Leisure,6
A001971,S008242,4/28/2014 0:00,4/30/2014 0:00,Large,325,Phone Call,Leisure,2
A001971,S008243,9/6/2014 0:00,9/11/2014 0:00,Large,311,Online,Business,5
A001971,S008244,12/30/2015 0:00,1/3/2016 0:00,Small,98,Online,Business,4
A001971,S008245,11/23/2015 0:00,11/26/2015 0:00,Small,314,Online,Leisure,3
A001971,S008246,3/27/2016 0:00,3/29/2016 0:00,Large,387,Phone Call,Business,2
A001971,S008247,3/18/2016 0:00,3/22/2016 0:00,Large,279,Phone Call,Business,4
A001972,S008248,1/17/2017 0:00,1/17/2017 0:00,Small,156,Online,Business,0
A001972,S008249,12/12/2017 0:00,12/12/2017 0:00,Large,290,Online,Business,0
A001972,S008250,6/30/2015 0:00,7/2/2015 0:00,Large,161,Online,Business,2
A001972,S008251,12/25/2015 0:00,12/25/2015 0:00,Small,186,Phone Call,Business,0
A001972,S008252,11/13/2017 0:00,11/18/2017 0:00,Large,403,Online,Business,5
A001972,S008253,6/11/2014 0:00,6/15/2014 0:00,Small,93,Online,Business,4
A001972,S008254,4/17/2016 0:00,4/19/2016 0:00,Large,204,Online,Business,2
A001972,S008255,1/30/2017 0:00,1/31/2017 0:00,Large,225,Online,Business,1
A001973,S008256,6/8/2017 0:00,6/9/2017 0:00,Small,179,Online,Leisure,1
A001973,S008257,11/20/2017 0:00,11/21/2017 0:00,Large,354,Online,Leisure,1
A001974,S008258,5/3/2014 0:00,5/5/2014 0:00,Small,481,Online,Leisure,2
A001974,S008259,9/17/2016 0:00,9/21/2016 0:00,Small,111,Online,Business,4
A001974,S008260,12/29/2017 0:00,1/4/2018 0:00,Large,142,Phone Call,Business,6
A001974,S008261,2/23/2016 0:00,2/27/2016 0:00,Small,402,Online,Business,4
A001974,S008262,12/6/2017 0:00,12/6/2017 0:00,Large,467,Phone Call,Business,0
A001974,S008263,4/27/2015 0:00,4/28/2015 0:00,Small,228,Phone Call,Leisure,1
A001975,S008264,1/13/2014 0:00,1/18/2014 0:00,Large,92,Online,Business,5
A001975,S008265,3/9/2017 0:00,3/14/2017 0:00,Small,141,Online,Business,5
A001975,S008266,10/6/2017 0:00,10/11/2017 0:00,Large,96,Phone Call,Business,5
A001975,S008267,9/25/2015 0:00,9/28/2015 0:00,Large,475,Online,Business,3
A001975,S008268,11/1/2017 0:00,11/2/2017 0:00,Small,134,Online,Business,1
A001975,S008269,6/18/2017 0:00,6/19/2017 0:00,Large,359,Phone Call,Business,1
A001975,S008270,6/13/2015 0:00,6/17/2015 0:00,Small,294,Online,Business,4
A001975,S008271,6/1/2014 0:00,6/3/2014 0:00,Large,259,Online,Business,2
A001975,S008272,1/30/2017 0:00,2/5/2017 0:00,Small,494,Phone Call,Business,6
A001976,S008273,8/18/2016 0:00,8/20/2016 0:00,Small,197,Online,Leisure,2
A001976,S008274,5/23/2014 0:00,5/23/2014 0:00,Small,144,Phone Call,Leisure,0
A001977,S008275,9/26/2016 0:00,9/30/2016 0:00,Large,267,Online,Business,4
A001977,S008276,6/16/2017 0:00,6/16/2017 0:00,Small,269,Online,Business,0
A001978,S008277,1/20/2017 0:00,1/22/2017 0:00,Small,200,Online,Leisure,2
A001978,S008278,6/24/2015 0:00,6/25/2015 0:00,Large,350,Online,Business,1
A001978,S008279,4/10/2015 0:00,4/11/2015 0:00,Large,267,Online,Business,1
A001978,S008280,10/9/2015 0:00,10/9/2015 0:00,Large,177,Phone Call,Business,0
A001978,S008281,5/11/2016 0:00,5/17/2016 0:00,Large,224,Online,Business,6
A001978,S008282,11/12/2014 0:00,11/17/2014 0:00,Large,437,Phone Call,Business,5
A001978,S008283,11/8/2014 0:00,11/8/2014 0:00,Large,178,Online,Business,0
A001978,S008284,8/13/2014 0:00,8/13/2014 0:00,Small,471,Online,Business,0
A001978,S008285,3/23/2017 0:00,3/27/2017 0:00,Large,205,Phone Call,Business,4
A001979,S008286,12/23/2017 0:00,12/26/2017 0:00,Large,163,Phone Call,Business,3
A001979,S008287,11/11/2015 0:00,11/13/2015 0:00,Large,286,Online,Business,2
A001979,S008288,6/9/2017 0:00,6/13/2017 0:00,Large,453,Online,Business,4
A001979,S008289,8/16/2017 0:00,8/20/2017 0:00,Large,340,Online,Business,4
A001980,S008290,3/6/2014 0:00,3/6/2014 0:00,Small,202,Online,Business,0
A001980,S008291,9/14/2015 0:00,9/20/2015 0:00,Small,410,Phone Call,Business,6
A001980,S008292,5/3/2016 0:00,5/7/2016 0:00,Large,376,Online,Business,4
A001981,S008293,5/17/2017 0:00,5/18/2017 0:00,Small,460,Online,Business,1
A001981,S008294,3/4/2015 0:00,3/5/2015 0:00,Large,337,Phone Call,Business,1
A001981,S008295,5/17/2015 0:00,5/23/2015 0:00,Large,368,Phone Call,Business,6
A001981,S008296,11/17/2017 0:00,11/23/2017 0:00,Small,230,Online,Business,6
A001981,S008297,6/1/2016 0:00,6/7/2016 0:00,Small,490,Online,Business,6
A001981,S008298,1/30/2016 0:00,2/4/2016 0:00,Large,197,Online,Business,5
A001981,S008299,1/26/2016 0:00,1/27/2016 0:00,Small,286,Online,Leisure,1
A001982,S008300,6/3/2017 0:00,6/4/2017 0:00,Large,162,Online,Leisure,1
A001982,S008301,5/30/2014 0:00,6/1/2014 0:00,Small,366,Online,Business,2
A001982,S008302,4/4/2014 0:00,4/5/2014 0:00,Large,114,Phone Call,Leisure,1
A001982,S008303,9/28/2016 0:00,10/3/2016 0:00,Large,109,Online,Business,5
A001982,S008304,3/16/2015 0:00,3/20/2015 0:00,Small,120,Online,Leisure,4
A001982,S008305,12/28/2017 0:00,12/31/2017 0:00,Large,277,Online,Business,3
A001983,S008306,9/24/2014 0:00,9/24/2014 0:00,Small,179,Phone Call,Leisure,0
A001984,S008307,6/26/2015 0:00,6/29/2015 0:00,Small,143,Online,Leisure,3
A001985,S008308,11/20/2016 0:00,11/22/2016 0:00,Small,140,Online,Leisure,2
A001986,S008309,2/21/2015 0:00,2/23/2015 0:00,Small,218,Online,Leisure,2
A001986,S008310,4/2/2014 0:00,4/4/2014 0:00,Large,202,Online,Leisure,2
A001987,S008311,7/15/2017 0:00,7/20/2017 0:00,Large,357,Online,Business,5
A001987,S008312,6/7/2015 0:00,6/10/2015 0:00,Small,495,Online,Business,3
A001987,S008313,11/4/2014 0:00,11/4/2014 0:00,Small,332,Online,Leisure,0
A001987,S008314,6/20/2016 0:00,6/21/2016 0:00,Small,265,Online,Business,1
A001987,S008315,10/24/2015 0:00,10/25/2015 0:00,Large,314,Online,Business,1
A001987,S008316,9/12/2015 0:00,9/15/2015 0:00,Large,482,Online,Leisure,3
A001987,S008317,10/27/2015 0:00,11/1/2015 0:00,Large,83,Online,Business,5
A001987,S008318,4/10/2017 0:00,4/11/2017 0:00,Large,231,Online,Leisure,1
A001988,S008319,4/22/2014 0:00,4/23/2014 0:00,Large,164,Phone Call,Leisure,1
A001988,S008320,12/25/2014 0:00,12/28/2014 0:00,Small,125,Phone Call,Leisure,3
A001989,S008321,2/14/2017 0:00,2/15/2017 0:00,Small,206,Online,Business,1
A001989,S008322,1/16/2015 0:00,1/22/2015 0:00,Small,298,Online,Leisure,6
A001989,S008323,3/14/2014 0:00,3/19/2014 0:00,Small,173,Online,Business,5
A001989,S008324,2/1/2014 0:00,2/3/2014 0:00,Large,248,Online,Leisure,2
A001989,S008325,10/12/2014 0:00,10/16/2014 0:00,Small,332,Online,Business,4
A001990,S008326,7/3/2016 0:00,7/6/2016 0:00,Large,158,Online,Business,3
A001990,S008327,7/20/2014 0:00,7/20/2014 0:00,Large,105,Online,Business,0
A001990,S008328,2/20/2017 0:00,2/26/2017 0:00,Large,127,Online,Leisure,6
A001990,S008329,10/14/2017 0:00,10/14/2017 0:00,Large,327,Online,Business,0
A001990,S008330,6/22/2017 0:00,6/24/2017 0:00,Large,92,Online,Business,2
A001990,S008331,12/12/2014 0:00,12/16/2014 0:00,Small,288,Online,Business,4
A001990,S008332,10/20/2016 0:00,10/25/2016 0:00,Small,163,Online,Business,5
A001990,S008333,3/4/2014 0:00,3/10/2014 0:00,Small,184,Phone Call,Leisure,6
A001990,S008334,10/22/2015 0:00,10/23/2015 0:00,Small,253,Phone Call,Business,1
A001991,S008335,8/6/2014 0:00,8/12/2014 0:00,Large,239,Phone Call,Business,6
A001991,S008336,7/13/2017 0:00,7/19/2017 0:00,Small,136,Online,Business,6
A001991,S008337,2/21/2015 0:00,2/25/2015 0:00,Small,91,Online,Business,4
A001991,S008338,3/5/2015 0:00,3/7/2015 0:00,Small,199,Online,Business,2
A001991,S008339,10/12/2016 0:00,10/12/2016 0:00,Large,211,Online,Business,0
A001992,S008340,9/2/2015 0:00,9/2/2015 0:00,Large,411,Online,Business,0
A001993,S008341,3/12/2014 0:00,3/12/2014 0:00,Large,402,Online,Business,0
A001993,S008342,1/10/2014 0:00,1/15/2014 0:00,Large,487,Online,Business,5
A001993,S008343,5/8/2014 0:00,5/11/2014 0:00,Small,329,Online,Business,3
A001993,S008344,10/4/2015 0:00,10/10/2015 0:00,Small,430,Phone Call,Business,6
A001993,S008345,10/3/2016 0:00,10/8/2016 0:00,Large,431,Online,Business,5
A001993,S008346,12/31/2016 0:00,1/4/2017 0:00,Large,191,Online,Business,4
A001993,S008347,11/13/2014 0:00,11/14/2014 0:00,Large,139,Online,Leisure,1
A001993,S008348,1/30/2017 0:00,2/5/2017 0:00,Small,337,Online,Business,6
A001994,S008349,9/4/2014 0:00,9/9/2014 0:00,Large,493,Online,Business,5
A001994,S008350,6/23/2016 0:00,6/23/2016 0:00,Large,183,Online,Business,0
A001994,S008351,7/14/2016 0:00,7/15/2016 0:00,Small,295,Phone Call,Business,1
A001994,S008352,7/15/2014 0:00,7/19/2014 0:00,Small,255,Online,Leisure,4
A001994,S008353,10/29/2017 0:00,10/31/2017 0:00,Large,274,Online,Leisure,2
A001994,S008354,11/22/2015 0:00,11/23/2015 0:00,Small,318,Online,Leisure,1
A001994,S008355,3/17/2015 0:00,3/18/2015 0:00,Small,310,Phone Call,Leisure,1
A001994,S008356,9/20/2017 0:00,9/24/2017 0:00,Small,117,Online,Business,4
A001995,S008357,11/18/2016 0:00,11/20/2016 0:00,Small,306,Online,Business,2
A001995,S008358,12/24/2014 0:00,12/27/2014 0:00,Large,376,Online,Business,3
A001995,S008359,8/20/2016 0:00,8/22/2016 0:00,Large,161,Online,Business,2
A001996,S008360,9/3/2016 0:00,9/3/2016 0:00,Small,235,Phone Call,Leisure,0
A001996,S008361,3/25/2015 0:00,3/27/2015 0:00,Small,166,Phone Call,Leisure,2
A001997,S008362,7/19/2015 0:00,7/19/2015 0:00,Large,207,Online,Leisure,0
A001998,S008363,10/29/2016 0:00,11/3/2016 0:00,Small,141,Online,Business,5
A001998,S008364,3/12/2016 0:00,3/15/2016 0:00,Small,245,Phone Call,Business,3
A001999,S008365,6/27/2014 0:00,6/28/2014 0:00,Small,171,Phone Call,Leisure,1
A001999,S008366,10/20/2015 0:00,10/20/2015 0:00,Large,248,Online,Leisure,0
A002000,S008367,7/11/2016 0:00,7/12/2016 0:00,Small,261,Online,Business,1
A002000,S008368,9/30/2014 0:00,10/1/2014 0:00,Large,245,Phone Call,Business,1
A002000,S008369,10/10/2014 0:00,10/16/2014 0:00,Small,466,Phone Call,Business,6
A002000,S008370,12/28/2014 0:00,12/30/2014 0:00,Large,185,Online,Business,2
A002001,S008371,8/5/2016 0:00,8/9/2016 0:00,Small,159,Phone Call,Leisure,4
